strategy,dim,cell,days,n_years,mean_bps,sd_bps,sharpe,mean_bps_rest,sd_bps_rest,sharpe_rest,sd_ratio,kelly_ratio,worst_day_pct,cvar5_bps,pnl_share,day_share,active_share,t_year_mean,p_year_mean,t_year_sd,p_year_sd,levene_p,q_p_year_mean,q_p_year_sd,q_levene_p
52wh Breakout,wom,W2,1365,24,1.5023944322344323,29.461736171283196,0.809516862627026,1.1516761075465933,29.460031921422875,0.6205794846910668,1.000057849559188,1.3050348652271546,-2.3965733333333334,-72.60457450980394,0.28979232492390694,0.23826147669750392,0.580952380952381,0.7274428045051682,0.4742952013140602,-0.16887307151834324,0.8673728421711081,0.9430545790284638,0.9471496995398632,0.9571010672232917,0.9558769328616523
52wh Breakout,wom,W3,1365,24,1.404085177045177,27.873345727568758,0.799658620315401,1.1824259089520317,29.939645232810484,0.6269422782775391,0.9309845026828409,1.3707345703335025,-1.445432,-67.54259019607845,0.27082974957645883,0.23826147669750392,0.5706959706959707,-0.021523460950596023,0.9830137281019038,-1.571353824471272,0.12975699270260257,0.2831478168056612,0.9939842520515532,0.39544988252221736,0.5662956336113224
52wh Breakout,wom,W4+,1629,24,0.4858271332105587,30.026304657701452,0.2568503429168199,1.53299281300813,29.22785240486176,0.8326135677750024,1.027318197785441,0.3003948137506321,-3.2075813333333336,-80.84168888888888,0.11183380793736097,0.28434281724559257,0.583793738489871,-0.9320100968083322,0.36101232009819817,0.6007423437571923,0.5538860985117282,0.5506765491300705,0.9323262304038236,0.7877491178833468,0.6986190473125505
52wh Breakout,tom,TOM,1370,24,1.3281186374695866,30.69344656409572,0.68689678475761,1.2060473503097042,29.062754683422725,0.6587609591133394,1.0561093364492091,0.9878072839773476,-2.3463173333333334,-76.11290784313728,0.25711516970229487,0.23913422935939954,0.5883211678832116,0.4237695735538718,0.6756707932213843,0.7642499584197506,0.45248821874084366,0.12304785375535883,0.7426959216132663,0.7533092314902899,0.24609570751071766
52wh Breakout,tom,mid,4359,24,1.2060473503097042,29.062754683422725,0.6587609591133394,1.3281186374695866,30.69344656409572,0.68689678475761,0.9468716594838023,1.0123432133174388,-3.2075813333333336,-73.93326574500769,0.7428848302977054,0.7608657706406005,0.5778848359715532,-0.4237695735538718,0.6756707932213843,-0.7642499584197506,0.45248821874084366,0.12304785375535883,0.7426959216132663,0.7533092314902899,0.24609570751071766
52wh Breakout,opex,opex,1337,24,1.6686267763649965,28.150023866371587,0.9409806902194039,1.103308044930176,29.846967942860363,0.5868090947067991,0.9431451771001516,1.7011060210102706,-2.3965733333333334,-67.74608080808082,0.3152541976257728,0.23337406179088846,0.575168287210172,0.3832402900856941,0.705060983859639,-1.5018717750587163,0.14673597908682373,0.167570009595941,0.9954186568276681,0.33539652362702566,0.3830171647907223
52wh Breakout,opex,other,3094,24,1.1937088558500324,29.963207332417344,0.6324269765962675,1.28400293485136,28.859641376308776,0.7062774767012587,1.0382390737888552,0.8624088430581976,-2.4757706666666666,-76.38921645021645,0.5219020316147366,0.5400593471810089,0.5866192630898514,-0.24885908353293226,0.8056785758191916,1.1863544473818977,0.2475931106529543,0.14528883870305442,0.9954186568276681,0.45709497351314643,0.34869321288733063
52wh Breakout,opex,post_opex,1298,24,0.8878225988700565,29.5784211240195,0.4764874626209969,1.3370095238095236,29.425519185015084,0.7212912054227352,1.005196235894532,0.6575468171566108,-3.2075813333333336,-77.35602499999999,0.1628437707594907,0.22656659102810264,0.5708782742681048,-0.07780936470057379,0.9386526548140639,-0.43913487538807117,0.6646617732726486,0.7342726198894526,0.9954186568276681,0.7596134551687412,0.8596362379193592
52wh Breakout,dow,Mon,1073,24,0.3394598322460392,30.46787581218459,0.17686686825595158,1.4416758018327607,29.220091414742782,0.7832245810643776,1.0427029600876694,0.21672610237835324,-2.4757706666666666,-85.65596226415094,0.05147049873950363,0.1872927212427998,0.5796831314072693,-0.9351760969347698,0.35941317298742237,0.17381081748058563,0.8635348746418503,0.4367325459484729,0.7188263459748447,0.9594831940465003,0.8792016984531017
52wh Breakout,dow,Tue,1177,24,0.7978758425375247,28.096613029179608,0.45079762196277634,1.3483266842413593,29.80213790768074,0.7182042651354,0.942771727190029,0.6661941423410548,-1.7613986666666666,-69.06268275862068,0.13270339727151265,0.20544597661022865,0.5828377230246389,-0.6322588105532008,0.5334531278254733,-0.946007197043758,0.35397832717022726,0.6258383723886136,0.7903009301118123,0.6156144820351779,0.8792016984531017
52wh Breakout,dow,Wed,1178,24,2.3201397849462366,30.620969905095745,1.2028057041105855,0.9544184281842818,29.146611848334956,0.5198176352323481,1.0505842004701145,2.2038751769448566,-1.9294133333333334,-70.61750574712644,0.3862155041301648,0.20562052714260778,0.5789473684210527,1.579248659938156,0.127934840356128,1.6218478274278236,0.11846554537725486,0.5653125110548571,0.5953488407386848,0.38401991775821054,0.8792016984531017
52wh Breakout,dow,Thu,1153,24,1.8620751662330155,28.222843786336014,1.0473617434853264,1.077296824009324,29.76234585565657,0.5746037960216782,0.9482734970964004,1.9234305682970962,-1.8336146666666668,-69.48336608187135,0.3033868673914683,0.20125676383312968,0.5793581960104076,0.8751201411172593,0.3905559750990031,-1.4560480578272494,0.15889522988101704,0.4875734688820753,0.7331189767582132,0.4237206130160454,0.8792016984531017
52wh Breakout,dow,Fri,1148,24,0.7780882694541229,29.862094997492612,0.4136269861585555,1.3498008295132071,29.35834763944652,0.7298579657587229,1.017158573235547,0.5575264882691999,-3.2075813333333336,-78.37143625730994,0.1262237324673507,0.20038401117123408,0.5810104529616724,-0.6927711412784281,0.4953893809912453,-0.7461092321208822,0.4631597544077998,0.8799114137812842,0.7654253773943587,0.7363772694262374,0.9440199825164556
52wh Breakout,eseason_data,off,3842,24,1.3256836716987683,27.781292292407855,0.7575088895513598,1.0510897014661718,32.61419156898386,0.5116034134683762,0.8518160639869393,1.7377660803069188,-2.4757706666666666,-68.60069583333333,0.7197265604024428,0.6706231454005934,0.5819885476314419,0.35362199099094976,0.7268430998017349,-2.8976525969257674,0.008115881632060703,0.03275330351450113,0.9162748920840589,0.12985410611297124,0.08734214270533634
52wh Breakout,eseason_data,season,1887,24,1.0510897014661718,32.61419156898386,0.5116034134683762,1.3256836716987683,27.781292292407855,0.7575088895513598,1.1739623637989207,0.5754514438579577,-3.2075813333333336,-86.48077730496453,0.28027343959755757,0.3293768545994065,0.5771065182829889,-0.35362199099094976,0.7268430998017349,2.8976525969257674,0.008115881632060703,0.03275330351450113,0.9162748920840589,0.12985410611297124,0.08734214270533634
52wh Breakout,holiday,none,5305,24,1.146675237197612,29.499005058066913,0.6170684413679051,2.343327358490566,28.954760298347818,1.2847341232523428,1.0187963828438307,0.47042356176677247,-3.2075813333333336,-74.9657217610063,0.8595993618253012,0.9259905742712515,0.5805843543826579,-1.3032668817539095,0.20538000500678644,0.33930786066028584,0.737456489557532,0.6002086840366458,0.7095687549443932,0.7374564895575318,0.8473534362870294
