strategy,dim,cell,N,n_years,avgR,sdR,win,R_per_risk,sum_pnl,avgR_rest,sdR_rest,R_per_risk_rest,flow_ratio,sig_share,sess_share,t_episode,p_episode,n_episodes,t_year,p_year,n_years_paired,worst_R,pnl_share,q_p_episode_fam_dim,bonf_p_episode_fam_dim,q_p_year_fam_dim,bonf_p_year_fam_dim,q_p_episode_fam_strat,bonf_p_episode_fam_strat,q_p_year_fam_strat,bonf_p_year_fam_strat,survives_fdr10_year,survives_bonf05_year,survives_fdr10_episode,survives_fdr10_strat_year
Monday Dip,half,NovApr,57,17,0.6145361923326835,1.041755688226417,0.7017543859649122,0.6378231292517007,105480.0,0.29951023965141615,1.064211383337968,0.3394852479598242,1.0832453051643192,0.5277777777777778,0.48721907702864986,1.278466809736884,0.2092660340266941,37,1.0761992819715311,0.30299938465736964,13,-1.4755555555555555,0.6753745678063773,0.48143622665871727,1.0,0.5134685304708131,1.0,0.2092660340266941,0.4185320680533882,0.30299938465736964,0.6059987693147393,False,False,False,False
Monday Dip,wom,W1,21,12,0.559099823633157,1.2137142038845947,0.6190476190476191,0.6169962714392244,38784.0,0.44324699872286083,1.0251699698507128,0.4661172529313233,0.8154076738609113,0.19444444444444445,0.23846285812317722,0.32809955095415666,0.7473715548054793,16,0.17584308576292307,0.863612542555626,12,-1.4755555555555555,0.24832885132539378,0.9540913465601865,1.0,0.9673153765071466,1.0,0.9885045107257391,1.0,0.9673153765071467,1.0,False,False,False,False
Monday Dip,wom,W2,29,13,0.21853793103448277,1.0759778343504014,0.5862068965517241,0.17704087507196314,14415.0,0.5565314580403189,1.0453380120977027,0.607659232469359,1.1260391686650681,0.26851851851851855,0.23846285812317722,-1.1796520198045766,0.25269890136968176,20,0.0420129729405809,0.9673153765071467,11,-1.0382222222222222,0.09229734921244717,0.6891788219173139,1.0,0.9673153765071466,1.0,0.7507579180472341,1.0,0.9673153765071467,1.0,False,False,False,False
Monday Dip,wom,W3,29,12,0.4630314176245211,0.9861486261342135,0.6551724137931034,0.5445045837917125,46402.0,0.46678068448195026,1.0910053092396126,0.4783355119825708,1.1252296509305857,0.26851851851851855,0.23863441413621547,-0.014598741165046565,0.9885045107257391,20,-0.8592624284866837,0.4085311354038378,12,-1.0346666666666666,0.29710590344474325,0.9988590560819817,1.0,0.6428243243978917,1.0,0.9885045107257391,1.0,0.9673153765071467,1.0,False,False,False,False
Monday Dip,wom,W4+,29,13,0.6481716475095787,1.0007875347036164,0.7241379310344828,0.6639266593326,56579.0,0.3988178152836382,1.0783993966503396,0.4339912854030501,0.9440255997855517,0.26851851851851855,0.28443986961743006,0.9089650970286798,0.37537895902361706,19,0.0486651535154354,0.9623791705637035,9,-1.0352592592592593,0.3622678960174158,0.7397016462658751,1.0,0.9673153765071466,1.0,0.7507579180472341,1.0,0.9673153765071467,1.0,False,False,False,False
Monday Dip,tom,TOM,28,14,0.9103195767195768,0.9573004717842348,0.8214285714285714,0.9596933849272158,81379.0,0.310182962962963,1.054581892832137,0.32533224600747535,1.0872102318145482,0.25925925925925924,0.23846285812317722,2.2911457651211506,0.03499985098675631,18,0.9383479779618493,0.3665689324555763,13,-1.021925925925926,0.5210590344474324,0.2624988824006723,1.0,0.5702183393753409,1.0,0.03499985098675631,0.06999970197351262,0.3665689324555763,0.7331378649111526,False,False,False,False
Monday Dip,tom,mid,80,21,0.310182962962963,1.054581892832137,0.5875,0.32533224600747535,74801.0,0.9103195767195768,0.9573004717842348,0.9596933849272158,0.972691547145253,0.7407407407407407,0.7615371418768228,-2.2911457651211506,0.025739688495466657,57,-0.9383479779618493,0.3665689324555763,13,-1.4755555555555555,0.47894096555256754,0.25739688495466656,0.7721906548639997,0.5702183393753409,1.0,0.03499985098675631,0.051479376990933315,0.3665689324555763,0.7331378649111526,False,False,False,False
Monday Dip,opex,opex,29,15,0.30045466155810985,0.9921261179264934,0.6551724137931034,0.31067573696145123,25689.0,0.5264607594936709,1.0826634101168722,0.5623854545454545,1.1491882852015012,0.26851851851851855,0.23365928975810601,-0.838172218840832,0.41292617378898877,19,0.0050014295446885485,0.9960800225107194,15,-1.0382222222222222,0.16448328851325394,0.9452844676569588,1.0,0.9983317269360632,1.0,0.7774906216760146,1.0,0.9960800225107193,1.0,False,False,False,False
Monday Dip,opex,other,59,20,0.5392763339610798,1.0934176582640898,0.6610169491525424,0.5621960784313725,96768.0,0.3772710506424793,1.020902888449724,0.4166522024983563,1.013159755364655,0.5462962962962963,0.5392005489792417,0.651997809642192,0.518327081117343,39,0.45775829992028905,0.6532811379819645,17,-1.4755555555555555,0.6195927775643488,0.9452844676569588,1.0,0.9174368745123129,1.0,0.7774906216760146,1.0,0.9799217069729468,1.0,False,False,False,False
Monday Dip,opex,post_opex,20,13,0.48865481481481465,1.0772187040023025,0.6,0.5629295774647888,33723.0,0.4605737373737373,1.0614041988510217,0.48057689477557025,0.8152903658945954,0.18518518518518517,0.22714016126265227,0.09547779201358562,0.9251991941156018,16,-1.0266546217039427,0.3266302411462062,12,-1.0352592592592593,0.21592393392239723,0.9682317147721414,1.0,0.9174368745123129,1.0,0.9251991941156018,1.0,0.9798907234386186,0.9798907234386186,False,False,False,False
Monday Dip,dow,Mon,108,22,0.46577393689986274,1.059328013779927,0.6481481481481481,0.49625260649389336,156180.0,,,,5.333028362305581,1.0,0.1875107222508149,,,0,,,0,-1.4755555555555555,1.0,,,,,,,,,False,False,False,False
Monday Dip,eseason_fixed,off,68,20,0.5643982570806101,1.0958561870313188,0.6617647058823529,0.5972320354542576,117916.0,0.2981125925925926,0.9848419113844982,0.3262584598987477,1.1320515456851052,0.6296296296296297,0.5561845942700292,1.0654178668904566,0.2924985795402786,45,2.0221152063933485,0.06816817738398052,12,-1.4755555555555555,0.7550006402868485,0.9909864943128218,1.0,0.4771772416878637,1.0,0.29578834873856297,0.5849971590805572,0.06816817738398052,0.13633635476796105,False,False,False,True
Monday Dip,eseason_fixed,season,40,14,0.2981125925925926,0.9848419113844982,0.625,0.3262584598987477,38264.0,0.5643982570806101,1.0958561870313188,0.5972320354542576,0.8345144526049048,0.37037037037037035,0.44381540572997086,-1.0654178668904555,0.29578834873856297,29,-2.0221152063933485,0.06816817738398052,12,-1.0346666666666666,0.24499935971315148,0.9909864943128218,1.0,0.4771772416878637,1.0,0.29578834873856297,0.5915766974771259,0.06816817738398052,0.13633635476796105,False,False,False,True
Monday Dip,eseason_data,off,82,21,0.4491728997289972,1.0768499053540705,0.6341463414634146,0.517996621182586,124562.0,0.5181310541310541,1.0208012548439063,0.42583164983164984,1.1272853342389768,0.7592592592592593,0.6735289071881969,-0.24501440997578935,0.8073571539280606,56,-0.14962204905168275,0.8835480900350956,13,-1.4755555555555555,0.797554104238699,0.9627067436733711,1.0,0.886567769828385,1.0,0.8093784185907889,1.0,0.8835480900350956,1.0,False,False,False,False
Monday Dip,eseason_data,season,26,14,0.5181310541310541,1.0208012548439063,0.6923076923076923,0.42583164983164984,31618.0,0.4491728997289972,1.0768499053540705,0.517996621182586,0.7374029310445496,0.24074074074074073,0.32647109281180303,0.24501440997579013,0.8093784185907889,18,0.14962204905168275,0.8835480900350956,13,-1.0305185185185186,0.20244589576130106,0.9627067436733711,1.0,0.886567769828385,1.0,0.8093784185907889,1.0,0.8835480900350956,1.0,False,False,False,False
Monday Dip,holiday,none,104,21,0.4917025641025641,1.0595277526598879,0.6634615384615384,0.5191243165170741,157246.0,-0.20837037037037043,0.923275182512175,-0.09024338624338624,1.0396575497520115,0.9629629629629629,0.9262309143935495,1.647415472738411,0.1039548367974769,71,0.7497450022488271,0.5316030567074091,3,-1.4755555555555555,1.0068254578050966,0.5818745927048132,1.0,0.9358221435871555,1.0,0.2079096735949538,0.2079096735949538,0.5316030567074091,1.0,False,False,False,False
Monday Dip,holiday,post,3,3,0.06725925925925928,0.9070972591655946,0.3333333333333333,0.06725925925925925,681.0,0.4771600705467372,1.0648993705580327,0.5105127731609727,0.7531007751937984,0.027777777777777776,0.036884542803225256,-0.8995454014184626,0.46329807286094293,3,-0.7497450022488271,0.5316030567074091,3,-0.5265185185185185,0.004360353438340376,0.7791831225388587,1.0,0.9358221435871555,1.0,0.46329807286094293,0.9265961457218859,0.5316030567074091,1.0,False,False,False,False
Monday Dip,holiday,pre,1,1,-1.0352592592592593,,0.0,-1.0352592592592593,-1747.0,0.4798022845275181,1.054185983429587,0.5045087351502446,0.2510335917312661,0.009259259259259259,0.036884542803225256,,,0,,,0,-1.0352592592592593,-0.011185811243437059,,,,,,,,,False,False,False,False
Monthly Weak Close,month,Jan,1,1,1.9985185185185186,,1.0,1.9985185185185186,6745.0,1.7854404558404557,0.5272927062870096,1.7894730957372467,0.8895089285714286,0.07142857142857142,0.08030112923462986,,,0,,,0,1.9985185185185186,0.07773603171676194,,,,,,,,,False,False,False,False
Monthly Weak Close,month,Feb,2,1,1.9985185185185186,0.002095131203515762,1.0,1.9985185185185186,13490.0,1.7676839506172841,0.5466643481681723,1.7724081632653061,1.871624266144814,0.14285714285714285,0.07632789627770807,1.5384314277175817,0.36693755526643795,1,,,0,1.997037037037037,0.15547206343352388,0.9050531339660743,1.0,,,0.4634676008066643,1.0,,,False,False,False,False
Monthly Weak Close,month,May,1,1,1.9991703703703703,,1.0,1.9991703703703703,8434.0,1.7853903133903133,0.5272707186529805,1.7853903133903133,0.847571783055654,0.07142857142857142,0.08427436219155165,,,0,,,0,1.9991703703703703,0.09720173335791997,,,,,,,,,False,False,False,False
Monthly Weak Close,month,Jul,3,2,1.4719012345679012,0.9136675407076932,1.0,1.4719012345679012,14903.0,1.8903218855218853,0.3600492884467159,1.8927407407407408,2.5553972212326324,0.21428571428571427,0.08385612714345463,-0.7880543770996289,0.5751107559915587,2,,,0,0.41688888888888886,0.17175686889175734,0.9176360438619875,1.0,,,0.5751107559915587,1.0,,,False,False,False,False
Monthly Weak Close,month,Sep,2,1,1.4023703703703703,0.8451759274982319,1.0,1.4023703703703703,9466.0,1.867041975308642,0.4566817086425596,1.8697384731670446,1.7652270210409744,0.14285714285714285,0.0809284818067754,-3.458042885121806,0.17920955535137018,1,,,0,0.8047407407407408,0.1090955190853771,0.8389424383146786,1.0,,,0.4634676008066643,0.8960477767568509,,,False,False,False,False
Monthly Weak Close,month,Oct,2,2,1.9994074074074075,0.00041902624070321525,1.0,1.9994074074074073,13496.0,1.7675358024691354,0.5465962969621028,1.7722630385487528,1.630412546880327,0.14285714285714285,0.0876202425763279,1.5183280565697101,0.37077408064533146,2,,,0,1.999111111111111,0.15554121335054397,0.9050531339660743,1.0,,,0.4634676008066643,1.0,,,False,False,False,False
Monthly Weak Close,month,Dec,3,3,1.9984197530864198,0.002484888024772204,1.0,1.9984197530864198,20234.0,1.7467259259259258,0.568266977963853,1.7523358024691358,2.561785714285714,0.21428571428571427,0.0836470096194061,1.5223652761241413,0.26734778583734664,3,,,0,1.9955555555555555,0.2331965701641158,0.9050531339660743,1.0,,,0.4634676008066643,1.0,,,False,False,False,False
Monthly Weak Close,quarter,Q1,3,2,1.9985185185185186,0.001481481481481528,1.0,1.9985185185185186,20235.0,1.74669898989899,0.5682545515049993,1.7523094650205762,0.8795830778663396,0.21428571428571427,0.2436219155165203,1.5563789374037387,0.36357151333424953,2,,,0,1.997037037037037,0.23320809515028582,0.9860913091107555,1.0,,,0.3635715133342495,1.0,,,False,False,False,False
Monthly Weak Close,quarter,Q2,1,1,1.9991703703703703,,1.0,1.9991703703703703,8434.0,1.7853903133903133,0.5272707186529805,1.7853903133903133,0.2848802573573216,0.07142857142857142,0.2507319113341698,,,0,,,0,1.9991703703703703,0.09720173335791997,,,,,,,,,False,False,False,False
Monthly Weak Close,quarter,Q3,5,3,1.444088888888889,0.7729328152561921,1.0,1.444088888888889,24369.0,1.9987555555555554,0.0015183559081859738,1.9987667667667668,1.411452184179457,0.35714285714285715,0.2530322040987035,-1.7452420738366121,0.22305969793216973,3,,,0,0.41688888888888886,0.2808523879771344,0.7975772600853813,1.0,,,0.3345895468982546,0.6691790937965092,,,False,False,False,False
Monthly Weak Close,quarter,Q4,5,5,1.9988148148148146,0.0018503697773032536,1.0,1.9988148148148148,33730.0,1.6905744855967078,0.6197984235249339,1.698914914914915,1.4137890255439924,0.35714285714285715,0.25261396905060646,1.5517740227123606,0.19566439298954016,5,,,0,1.9955555555555555,0.38873778351465976,0.7975772600853813,1.0,,,0.3345895468982546,0.5869931789686205,,,False,False,False,False
Monthly Weak Close,half,MayOct,8,6,1.6523037037037036,0.6511249842079236,1.0,1.6628148148148147,46299.0,1.998469135802469,0.0018304941227507122,1.998469135802469,1.1217452498240674,0.5714285714285714,0.5094102885821832,-1.6314783781247209,0.16371800640740533,6,,,0,0.41688888888888886,0.5335953346855984,0.48143622665871727,1.0,,,0.17812490592727492,0.32743601281481066,,,False,False,False,False
Monthly Weak Close,half,NovApr,6,5,1.998469135802469,0.0018304941227507122,1.0,1.998469135802469,40469.0,1.6523037037037036,0.6511249842079236,1.6628148148148147,0.8735842162952137,0.42857142857142855,0.4905897114178168,1.6314783781247242,0.17812490592727492,5,,,0,1.9955555555555555,0.4664046653144016,0.48143622665871727,1.0,,,0.17812490592727492,0.35624981185454985,,,False,False,False,False
Monthly Weak Close,wom,W4+,14,11,1.8006603174603175,0.5097971255168525,1.0,1.8041429499675115,86768.0,,,,3.511013215859031,1.0,0.2848180677540778,,,0,,,0,0.41688888888888886,1.0,,,,,,,,,False,False,False,False
Monthly Weak Close,tom,TOM,14,11,1.8006603174603175,0.5097971255168525,1.0,1.8041429499675115,86768.0,,,,4.191060473269062,1.0,0.23860309493935591,,,0,,,0,0.41688888888888886,1.0,,,,,,,,,False,False,False,False
Monthly Weak Close,opex,other,14,11,1.8006603174603175,0.5097971255168525,1.0,1.8041429499675115,86768.0,,,,1.8549262994569433,1.0,0.5391049769970724,,,0,,,0,0.41688888888888886,1.0,,,,,,,,,False,False,False,False
Monthly Weak Close,dow,Tue,5,3,1.9982814814814815,0.001913349249299342,1.0,1.9982814814814815,33721.0,1.690870781893004,0.6199638572490149,1.6992032032032032,1.7409349060725208,0.35714285714285715,0.2051442910915935,1.6594353914130664,0.23889726317099572,3,,,0,1.9955555555555555,0.38863405863912964,0.7663283466676856,1.0,,,0.23889726317099572,0.7166917895129872,,,False,False,False,False
Monthly Weak Close,dow,Thu,3,2,1.0738765432098765,0.8251580198112926,1.0,1.0738765432098765,10873.0,1.998874074074074,0.0013897528177254845,1.998880658436214,1.061880088823094,0.21428571428571427,0.20179841070681723,-2.847691820334438,0.2149924000747203,2,,,0,0.41688888888888886,0.12531117462659044,0.7663283466676856,1.0,,,0.23889726317099572,0.6449772002241609,,,False,False,False,False
Monthly Weak Close,dow,Fri,6,6,1.999367901234568,0.0005387923633377194,1.0,1.99936,42174.0,1.6516296296296298,0.6507160426904931,1.6516296296296296,2.134821428571428,0.42857142857142855,0.20075282308657466,1.5693782889952586,0.17735313193385283,6,,,0,1.9985185185185186,0.48605476673427994,0.7357550869573407,1.0,,,0.23889726317099572,0.5320593958015585,,,False,False,False,False
Monthly Weak Close,eseason_fixed,off,8,6,1.849525925925926,0.42216016415745594,1.0,1.854060606060606,51624.0,1.7355061728395065,0.6459880545497277,1.7355061728395063,1.0276688336109172,0.5714285714285714,0.5560434964450021,0.3915198902126726,0.7115422932163238,6,,,0,0.8047407407407408,0.5949658860409367,0.9909864943128218,1.0,,,0.7153750175567917,1.0,,,False,False,False,False
Monthly Weak Close,eseason_fixed,season,6,5,1.7355061728395065,0.6459880545497277,1.0,1.7355061728395063,35144.0,1.849525925925926,0.42216016415745594,1.854060606060606,0.9653455352937218,0.42857142857142855,0.4439565035549979,-0.3915198902126699,0.7153750175567917,5,,,0,0.41688888888888886,0.40503411395906325,0.9909864943128218,1.0,,,0.7153750175567917,1.0,,,False,False,False,False
Monthly Weak Close,eseason_data,off,6,5,1.7998617283950615,0.4875106684867846,1.0,1.8078340740740741,38134.0,1.8012592592592593,0.5593708792217038,1.8012592592592593,0.6394472921774014,0.42857142857142855,0.6702216645754914,-0.005503983949095534,0.995872038090597,5,,,0,0.8047407407407408,0.4394938226074129,0.995872038090597,1.0,,,0.995872038090597,1.0,,,False,False,False,False
Monthly Weak Close,eseason_data,season,8,6,1.8012592592592593,0.5593708792217038,1.0,1.8012592592592593,48634.0,1.7998617283950615,0.4875106684867846,1.8078340740740741,1.732765649062415,0.5714285714285714,0.3297783354245086,0.005503983949097285,0.9958213270620727,6,,,0,0.41688888888888886,0.5605061773925871,0.995872038090597,1.0,,,0.995872038090597,1.0,,,False,False,False,False
Monthly Weak Close,holiday,none,11,8,1.7467259259259258,0.568266977963853,1.0,1.7523358024691358,66534.0,1.9984197530864198,0.002484888024772204,1.9984197530864198,0.8475717830556541,0.7857142857142857,0.9270179841070681,-1.5223652761241393,0.17173202100708967,8,,,0,0.41688888888888886,0.7668034298358842,0.5818745927048132,1.0,,,0.26734778583734664,0.34346404201417935,,,False,False,False,False
Monthly Weak Close,holiday,pre,3,3,1.9984197530864198,0.002484888024772204,1.0,1.9984197530864198,20234.0,1.7467259259259258,0.568266977963853,1.7523358024691358,5.855510204081632,0.21428571428571427,0.03659556670849017,1.5223652761241413,0.26734778583734664,3,,,0,1.9955555555555555,0.2331965701641158,0.5818745927048132,1.0,,,0.26734778583734664,0.5346955716746933,,,False,False,False,False
Overbot Vol Spike,month,Jan,152,18,0.30192734600389864,1.1751941791561022,0.6578947368421053,0.23327640023617793,65048.0,0.38869810720201414,1.0384338476288681,0.3086677687386381,1.5099918544664677,0.11968503937007874,0.07926204304748889,-0.7756970152284574,0.4461869182729593,23,-0.5127813564603791,0.6147028070890869,18,-5.481111111111111,0.10709199658217032,0.9050531339660743,1.0,0.9970919107269445,1.0,0.8582519080013732,1.0,0.9869139723494941,1.0,False,False,False,False
Overbot Vol Spike,month,Feb,92,18,0.5450142222222223,1.114030444700232,0.717391304347826,0.27558493539457085,42044.0,0.365293830220713,1.0502938283503658,0.3001854487137693,0.9616083703822736,0.07244094488188976,0.07533310556884182,0.6168957217020673,0.5433625156215399,24,-0.6530834590734201,0.5224376700673821,18,-2.3073333333333332,0.06921928274967361,0.9176360438619875,1.0,0.9970919107269445,1.0,0.8582519080013732,1.0,0.9869139723494941,1.0,False,False,False,False
Overbot Vol Spike,month,Mar,108,14,0.3572293689986283,1.0785917252573305,0.6851851851851852,0.6370315222365951,128273.0,0.38027252030343595,1.0539004905091183,0.26116774921284125,0.9877390326209224,0.08503937007874016,0.08609497779296207,-0.18061488752743526,0.8582519080013731,24,-0.07370939493396536,0.9423637152693118,14,-2.591111111111111,0.2111826908987937,0.960040566766348,1.0,0.9970919107269445,1.0,0.8582519080013732,1.0,0.9869139723494941,1.0,False,False,False,False
Overbot Vol Spike,month,Apr,87,18,0.3500236968922946,1.020306297836789,0.6206896551724138,0.3585843286437416,53934.0,0.38039338868538863,1.0585479395237272,0.2935364679240448,0.8302733897393261,0.06850393700787402,0.08250768705158866,-0.21185400078639124,0.8341713422320783,23,2.1280572522348846,0.04825991662148406,18,-2.298888888888889,0.08879442478881401,0.960040566766348,1.0,0.9970919107269445,1.0,0.8582519080013732,1.0,0.5791189994578088,0.5791189994578088,False,False,False,False
Overbot Vol Spike,month,May,111,14,0.2981283750417084,1.0242063107204042,0.6216216216216216,0.1307831224210139,24766.0,0.3859923993225322,1.058679920583573,0.31552535301499507,1.0111636737107468,0.08740157480314961,0.08643662453023573,-0.5658633704220195,0.5769663382682291,24,-1.6073596080809505,0.13198116142568128,14,-2.8962962962962964,0.04077358854006319,0.9176360438619875,1.0,0.9970919107269445,1.0,0.8582519080013732,1.0,0.6149563988605596,1.0,False,False,False,False
Overbot Vol Spike,month,Jun,173,16,0.42395870006422587,1.154395115919904,0.6763005780346821,0.07088347490412443,12065.0,0.3711144807049529,1.0395608213504361,0.3190929627894227,1.5666692449298454,0.13622047244094487,0.08694909463614622,0.33605538352915537,0.7397494826140023,25,0.0420302455458818,0.967028955026477,16,-3.472704,0.019863253885805635,0.960040566766348,1.0,0.9970919107269445,1.0,0.8582519080013732,1.0,0.9869139723494941,1.0,False,False,False,False
Overbot Vol Spike,month,Jul,58,14,0.20598052362707533,1.2649808220730867,0.6379310344827587,-0.1287250556129383,-14338.0,0.38655987629874095,1.0444485584194267,0.32305888947677475,0.5294020425664614,0.04566929133858268,0.0862658011615989,-0.9955717582209218,0.33135174091377095,21,0.016719881720182014,0.986913972349494,14,-5.933111111111111,-0.02360541518563458,0.9050531339660743,1.0,0.9970919107269445,1.0,0.8582519080013732,1.0,0.9869139723494941,1.0,False,False,False,False
Overbot Vol Spike,month,Aug,68,11,0.33998183877995647,1.0514191466296516,0.6617647058823529,0.3336869742655854,49344.0,0.3804814271276268,1.0562407532455904,0.29557373369612233,0.6158006280649103,0.05354330708661417,0.08694909463614622,-0.31581409193893306,0.7559879053458232,18,0.8972910250548186,0.39065457844551643,11,-2.6561920000000003,0.08123766263913744,0.960040566766348,1.0,0.9970919107269445,1.0,0.8582519080013732,1.0,0.9869139723494941,1.0,False,False,False,False
Overbot Vol Spike,month,Sep,95,17,0.47652555009746583,0.8876604691562008,0.6736842105263158,0.5481937779890255,99312.0,0.3703723516469661,1.067965098529286,0.27393801234791393,0.9297189762107763,0.07480314960629922,0.0804578066279467,0.7965785715193339,0.433195851552274,26,1.4974668136703024,0.1537390997151399,17,-1.4522222222222223,0.1635026498058126,0.9050531339660743,1.0,0.9970919107269445,1.0,0.8582519080013732,1.0,0.6149563988605596,1.0,False,False,False,False
Overbot Vol Spike,month,Oct,40,9,0.5772383259259259,0.8496653535958196,0.7,0.4438834737794697,43041.0,0.37184382716049386,1.0612918369350322,0.2910636960094126,0.3636646010964606,0.031496062992125984,0.08660744789887256,1.3143812843477567,0.2154647216635927,12,0.06302235882154189,0.9512948998462061,9,-1.116,0.07086069709896066,0.8828798351093555,1.0,0.9970919107269445,1.0,0.8582519080013732,1.0,0.9869139723494941,1.0,False,False,False,False
Overbot Vol Spike,month,Nov,88,15,0.23195892255892261,0.8594862402918805,0.625,0.27833736666085446,37982.0,0.3892090146017422,1.0682740512073652,0.29977916312756725,0.8648859191108574,0.06929133858267716,0.08011615989067304,-1.2961858502214376,0.2089761851129506,22,-0.5392672131856654,0.5981747016024628,15,-2.4255555555555555,0.06253179520022127,0.8776999774743925,1.0,0.9970919107269445,1.0,0.8582519080013732,1.0,0.9869139723494941,1.0,False,False,False,False
Overbot Vol Spike,month,Dec,198,18,0.4298775570520014,0.9842324195578236,0.7323232323232324,0.3006076046396443,65932.0,0.3687888844665561,1.0684341524313603,0.2980684638741855,1.8779235928842228,0.15590551181102363,0.08302015715749915,0.5214636624287778,0.606295243265956,28,0.045705498935341066,0.964077593018136,18,-3.8355555555555556,0.10854737299618211,0.9176360438619875,1.0,0.9970919107269445,1.0,0.8582519080013732,1.0,0.9869139723494941,1.0,False,False,False,False
Overbot Vol Spike,quarter,Q1,352,22,0.382429082070707,1.1315787954789498,0.6818181818181818,0.37196069578783636,235365.0,0.37673464439602994,1.0256303910422853,0.2651429495922014,1.1515443465237534,0.27716535433070866,0.2406901264092928,0.04775745096495197,0.9620582667528381,65,-0.8095524669097319,0.42727560650782836,22,-5.481111111111111,0.38749397023063764,0.9860913091107555,1.0,0.9946099448218757,1.0,0.9620582667528381,1.0,0.6247847582322031,1.0,False,False,False,False
Overbot Vol Spike,quarter,Q2,371,22,0.3689734942597583,1.0845866255722325,0.6469002695417789,0.17797617141377917,90765.0,0.3821671569233304,1.0440065559875784,0.3385693167759567,1.1415924644933402,0.2921259842519685,0.25589340621797063,-0.10286390677288289,0.9184029736139963,63,0.3221381666142716,0.7505329274284523,22,-3.472704,0.14943126721468283,0.9860913091107555,1.0,0.9946099448218757,1.0,0.9620582667528381,1.0,0.7505329274284523,1.0,False,False,False,False
Overbot Vol Spike,quarter,Q3,221,22,0.36350933333333335,1.0488828807636903,0.6606334841628959,0.304975668984056,134318.0,0.3814317233343925,1.0574928718869159,0.29651085336446537,0.6859853124420053,0.17401574803149605,0.25367270242569184,-0.19198733961158876,0.8483795446534822,63,1.9051418340913173,0.07054716529292136,22,-5.933111111111111,0.22113489725931548,0.9860913091107555,1.0,0.9946099448218757,1.0,0.9620582667528381,1.0,0.28218866117168545,0.28218866117168545,False,False,False,False
Overbot Vol Spike,quarter,Q4,326,22,0.39453274392183596,0.9399978390419721,0.6993865030674846,0.32458019935688065,146955.0,0.37271161644695544,1.0931086012561397,0.2908384407744138,1.0278251128321683,0.2566929133858268,0.24974376494704476,0.2143328680165709,0.8310392558512892,59,-0.7381569642296014,0.46858856867415233,22,-3.8355555555555556,0.24193986529536404,0.9860913091107555,1.0,0.9946099448218757,1.0,0.9620582667528381,1.0,0.6247847582322031,1.0,False,False,False,False
Overbot Vol Spike,half,MayOct,545,23,0.3850682576962283,1.065391309899263,0.6605504587155964,0.23879481528016436,214190.0,0.3732348137931034,1.0489052977504008,0.3452368148918909,0.8354338564347231,0.42913385826771655,0.5136658694909464,0.11911332801112676,0.9054028323830929,111,1.6193406413840983,0.11962170527604166,23,-5.933111111111111,0.35263243678414496,0.9054028323830929,1.0,0.5134685304708131,1.0,0.9054028323830929,1.0,0.11962170527604166,0.2392434105520833,False,False,False,False
Overbot Vol Spike,half,NovApr,725,24,0.3732348137931034,1.0489052977504008,0.6813793103448276,0.3452368148918909,393213.0,0.3850682576962283,1.065391309899263,0.23879481528016436,1.1738146799089524,0.5708661417322834,0.48633413050905366,-0.1191133280111278,0.9053737797801358,128,-1.6193406413840983,0.11962170527604166,23,-5.481111111111111,0.6473675632158551,0.9054028323830929,1.0,0.5134685304708131,1.0,0.9054028323830929,1.0,0.11962170527604166,0.2392434105520833,False,False,False,False
Overbot Vol Spike,wom,W1,450,24,0.466435760329218,1.0556238393092625,0.7111111111111111,0.3222232152029101,220646.0,0.32995286377597116,1.0531134526331989,0.2862391859588623,1.4869189738379476,0.3543307086614173,0.23829859924837718,1.3554984405353794,0.17837456816105032,99,1.0892540304716978,0.2873236314824353,24,-5.481111111111111,0.36326129439597765,0.6891788219173139,1.0,0.6428243243978917,1.0,0.35674913632210065,0.7134982726442013,0.7115581673753429,1.0,False,False,False,False
Overbot Vol Spike,wom,W2,354,22,0.3604432822766269,1.0413753055849382,0.6836158192090396,0.2706824174785959,136756.0,0.3852189066796053,1.0615433406141552,0.30747138681442454,1.1697095927525187,0.27874015748031494,0.23829859924837718,-0.24184142326001298,0.8094787840434997,87,-0.3748128729261447,0.7115581673753429,22,-5.933111111111111,0.22514870687171448,0.9906488261566698,1.0,0.8696822045698636,1.0,0.8815788600809185,1.0,0.7115581673753429,1.0,False,False,False,False
Overbot Vol Spike,wom,W3,214,24,0.36615711249567323,1.0610628122888388,0.6635514018691588,0.3681825986113786,158621.0,0.38077634315375974,1.054989030712927,0.2795963162760194,0.7066060510344517,0.16850393700787403,0.238469422617014,-0.14937796327370056,0.8815788600809185,94,0.39767664965026006,0.6945354479644514,24,-2.7244444444444444,0.26114622417077293,0.9906488261566698,1.0,0.8681693099555642,1.0,0.8815788600809185,1.0,0.7115581673753429,1.0,False,False,False,False
Overbot Vol Spike,wom,W4+,252,22,0.2563762075249854,1.0631723938494004,0.5952380952380952,0.22012970846372149,91380.0,0.40849767794513564,1.0520726058890841,0.3183735978088501,0.6963915481787798,0.1984251968503937,0.28493337888623166,-1.3820024090362388,0.17042986720967443,90,-0.8246883259143378,0.41881790707477706,22,-3.1822222222222223,0.15044377456153493,0.6891788219173139,1.0,0.6428243243978917,1.0,0.35674913632210065,0.6817194688386977,0.7115581673753429,1.0,False,False,False,False
