label,days,armed_days,armed_share,n_episodes,hedge_total_usd,hedge_bps_per_armed_day,friction_usd,ep_mean_usd,ep_median_usd,ep_pos_share,t_clustered,sharpe_unhedged,sharpe_hedged,ann_unhedged_pct,ann_hedged_pct,vol_unhedged_pct,vol_hedged_pct,ann_hedged_equal_vol_pct,maxdd_unhedged_pct,maxdd_hedged_pct,worst_unhedged_pct,worst_hedged_pct,armed_sharpe_unhedged,armed_sharpe_hedged,armed_sd_unhedged_bps,armed_sd_hedged_bps,armed_spy_ann_pct,drift_component_usd,calm_carry_bps_per_day,calm_carry_usd_per_year,false_alarm_episodes,false_alarm_usd,loyo_years_with_arming,loyo_years_hedged_not_worse,loyo_years_hedge_pnl_pos,beta_mean_armed,vintage,target,instrument,window,arming,mult
pit|book|ADAPT|63|dial40_h35,2136,800,0.37453183520599254,12,28513.594441049467,0.47522657401749124,1059.2952002896516,2376.1328700874546,-1855.5336407226437,0.5,0.33311324793099684,2.897331541995017,2.945680546962869,37.92560831460675,38.37413676648842,13.089840691304625,13.027256742437295,38.55848908721903,-8.323155999999932,-9.55996790203737,-4.886210666666667,-4.886210666666667,2.513965577807907,2.6533667043662703,75.71563752962803,74.58090663200907,-1.3476238993462175,12425.609992147954,-3.978665229564714,-75196.7728387731,3,-77552.2913409669,9,5,5,0.38725613275587895,pit,book,ADAPT,63,dial40_h35,1.0
pit|book|ADAPT|63|vix25_h20,2136,586,0.2743445692883895,15,-199787.2433818132,-4.545784832350698,1027.0119383752492,-13319.149558787547,-7595.705268287364,0.0,-2.92069604377841,2.897331541995017,2.718884068791276,37.92560831460675,34.7828876321962,13.089840691304625,12.793074935210274,35.589759318603924,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.317035931401887,3.383261449173571,2.839296775822094,105.92270303332134,100.80034715707829,49.16444197297096,-178452.31087808718,-1.4651968595062992,-27692.220644669054,14,-165573.7297454542,9,1,1,0.2081194758393951,pit,book,ADAPT,63,vix25_h20,1.0
pit|book|ADAPT|63|vixpct80_h60,2136,684,0.3202247191011236,16,-124126.41784583601,-2.4196182815952443,1784.9822853514513,-7757.901115364752,-8018.8622122334145,0.1875,-1.6871542862726747,2.897331541995017,2.7759942312422843,37.92560831460675,35.97305792152618,13.089840691304625,12.958621281222147,36.33732224694216,-8.323155999999932,-8.089384775749764,-4.886210666666667,-4.886210666666667,3.330210827902775,2.9902459081510306,93.72476788948866,91.53527697414577,31.86090183444321,-163142.67063693682,-2.2658212194725493,-42824.02104803118,13,-87833.29461160467,8,2,1,0.2515316725078199,pit,book,ADAPT,63,vixpct80_h60,1.0
pit|book|ADAPT|63|spydd5_h3,2136,796,0.37265917602996257,14,-159557.10421356754,-2.67264831178505,1047.337429327135,-11396.93601525482,-10487.723999585503,0.07142857142857142,-2.51897995921094,2.897331541995017,2.7546641691023668,37.92560831460675,35.41572128203377,13.089840691304625,12.856638453163718,36.05811513159501,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.886210666666667,3.438032629346791,3.079912927239953,86.47331188830843,82.75269373234141,27.05042576417327,-145346.08521258057,-2.095319398774177,-39601.53663683195,12,-139652.95135224398,9,1,0,0.22680647212731447,pit,book,ADAPT,63,spydd5_h3,1.0
pit|book|ADAPT|63|always,2136,2136,1.0,1,-369094.134076037,-2.3039583899877467,4.767714991831473,-369094.134076037,-369094.134076037,0.0,,2.897331541995017,2.57890745193488,37.92560831460675,32.11963317183762,13.089840691304625,12.454744410366176,33.75748770344592,-8.323155999999932,-11.613773626087575,-4.886210666666667,-4.317035931401887,2.897331541995017,2.57890745193488,82.45824564439485,78.45751512547784,19.225415610708296,-391797.7531273565,,,1,-369094.134076037,9,3,3,0.32057100081201395,pit,book,ADAPT,63,always,1.0
pit|book|ADAPT|126|dial50_h45,2136,544,0.2546816479400749,13,103429.60500999585,2.5350393384802916,891.0428840655262,7956.123462307374,9050.915431531002,0.7692307692307693,1.2746077227599413,2.897331541995017,3.0617233431610233,37.92560831460675,39.55259086532578,13.089840691304625,12.918407848205643,40.0774708028264,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,1.8495013599225614,2.5545927650704443,73.96235204251319,69.30105456598079,-21.24972443562001,141396.39208802106,-3.523199337353427,-66588.46747597978,4,-53364.4332223702,9,7,6,0.4109844622504001,pit,book,ADAPT,126,dial50_h45,1.0
pit|book|ADAPT|126|dial65_h60,2136,318,0.14887640449438203,8,31987.389498994733,1.34119033538762,608.6687447990366,3998.4236873743425,8377.151195220162,0.875,0.4283898631466738,2.897331541995017,2.959856862707218,37.92560831460675,38.42878073369206,13.089840691304625,12.98332403092742,38.74405480190219,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.3055235148165854,2.76871752908748,75.83451405137365,70.83748697694165,-12.510098400525749,54791.69485160352,-2.5591889345781564,-48368.67086352716,2,-53628.1794534633,7,6,6,0.46277103255146196,pit,book,ADAPT,126,dial65_h60,1.0
pit|book|ADAPT|126|dial50_nohyst,2136,489,0.22893258426966293,13,40468.6793585661,1.1034404733078698,891.0428840655262,3112.9753352743164,1414.8177356316955,0.6923076923076923,0.5334185871067366,2.897331541995017,2.9799977006207876,37.92560831460675,38.56219428204486,13.089840691304625,12.940343636510745,39.00769516158021,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.4645934795481894,2.901420785742735,71.98091943172315,67.18097564984079,-10.91340808197856,68201.86735581735,-2.8958435557868403,-54731.44320437128,5,-59706.46143588622,9,6,6,0.42940420107399924,pit,book,ADAPT,126,dial50_nohyst,1.0
pit|book|ADAPT|126|dial40_h35,2136,800,0.37453183520599254,12,17401.791149877656,0.29002985249796115,817.1431854938268,1450.1492624898076,4999.284505853782,0.6666666666666666,0.19295898003676853,2.897331541995017,2.9594730487964913,37.92560831460675,38.199344355166616,13.089840691304625,12.907481746015861,38.73903073895567,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.513965577807907,2.6952276940102964,75.71563752962803,72.33176924512811,-1.3476238993462175,11939.198247280387,-3.339004863486121,-63107.191919887686,3,-99922.39675491206,9,6,6,0.3720966410799382,pit,book,ADAPT,126,dial40_h35,1.0
pit|book|ADAPT|126|vix25_h20,2136,586,0.2743445692883895,15,-167092.91059987398,-3.80188647553752,1013.8186626876818,-11139.527373324932,-9848.034642328046,0.0,-4.207774413914562,2.897331541995017,2.735012167406994,37.92560831460675,35.29718050741771,13.089840691304625,12.905675860624125,35.800873560137326,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.21004385279949,3.383261449173571,2.89822137110394,105.92270303332134,102.82552049788751,49.16444197297096,-177589.60611311859,-1.2926474068709806,-24431.03598986153,14,-139589.3326601856,9,1,1,0.207113348977793,pit,book,ADAPT,126,vix25_h20,1.0
pit|book|ADAPT|126|vixpct80_h60,2136,684,0.3202247191011236,16,-112829.62423722347,-2.1994078798679038,1652.097269309684,-7051.851514826467,-6777.100210604698,0.125,-1.5882429841114332,2.897331541995017,2.7938831885170967,37.92560831460675,36.15076029289761,13.089840691304625,12.93925259347914,36.571485847803004,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,3.330210827902775,3.039988982507839,93.72476788948866,91.18740915607145,31.86090183444321,-182706.10786631395,-1.8840388064097704,-35608.33344114466,13,-86117.80394762903,8,2,2,0.2816943765207875,pit,book,ADAPT,126,vixpct80_h60,1.0
pit|book|ADAPT|126|spydd5_h3,2136,796,0.37265917602996257,14,-113334.51460763505,-1.898400579692379,979.8326654381726,-8095.322471973931,-6831.475414957602,0.07142857142857142,-2.0829260333713333,2.897331541995017,2.7871628082552697,37.92560831460675,36.14281819718327,13.089840691304625,12.967602068358627,36.4835171407907,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.886210666666667,3.438032629346791,3.1595433314273524,86.47331188830843,84.55712262161379,27.05042576417327,-151455.56992745964,-2.029797721828268,-38363.176942554266,12,-98541.91374472716,9,2,2,0.23634006687581294,pit,book,ADAPT,126,spydd5_h3,1.0
pit|book|ADAPT|126|always,2136,2136,1.0,1,-316445.3876514381,-1.975314529659414,96.03466550028827,-316445.3876514381,-316445.3876514381,0.0,,2.897331541995017,2.6387947118730173,37.92560831460675,32.94781569986502,13.089840691304625,12.485933654338217,34.54140239547489,-8.323155999999932,-10.016946267775628,-4.886210666666667,-4.21004385279949,2.897331541995017,2.6387947118730173,82.45824564439485,78.65398889483531,19.225415610708296,-378847.17110121204,,,1,-316445.3876514381,9,3,3,0.30997476587171374,pit,book,ADAPT,126,always,1.0
pit|subbook|SPY|42|dial50_h45,2136,544,0.2546816479400749,13,68576.48209930546,1.6807961298849374,762.597042819703,5275.11400763888,6117.421458816904,0.7692307692307693,1.6984331708868574,2.897331541995017,3.017273324245949,37.92560831460675,39.004339493696946,13.089840691304625,12.927015653593324,39.4956271365026,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,1.8495013599225614,2.3524603102697244,73.96235204251319,69.4911966666116,-19.758342462591827,81749.47292270928,-2.900744553763205,-54824.07206612457,4,-15236.79148936594,9,7,7,0.25554937923908083,pit,subbook,SPY,42,dial50_h45,1.0
pit|subbook|SPY|42|dial65_h60,2136,318,0.14887640449438203,8,13205.648078677099,0.5536959362128764,335.754480508248,1650.7060098346371,4406.132735529432,0.875,0.4515767276069194,2.897331541995017,2.938966150443494,37.92560831460675,38.133337610226384,13.089840691304625,12.975085679184161,38.47059870644216,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.3055235148165854,2.608474224063246,75.83451405137365,70.39667257631162,-12.454433552920818,29434.557478031315,-2.130922061873024,-40274.426969400156,2,-15379.943145895402,7,6,6,0.24971560828469755,pit,subbook,SPY,42,dial65_h60,1.0
pit|subbook|SPY|42|dial50_nohyst,2136,489,0.22893258426966293,13,38826.948132246864,1.0586761590251363,762.597042819703,2986.6883178651437,6101.752314404196,0.6923076923076923,1.069024149000127,2.897331541995017,2.9741606236528786,37.92560831460675,38.53636929646231,13.089840691304625,12.957057191192236,38.931288753967394,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.4645934795481894,2.8671588324571946,71.98091943172315,67.73592920601106,-10.887200909201056,41234.08941051779,-2.563038783665396,-48441.433011275985,5,-12207.984071680487,9,6,6,0.26023792606491797,pit,subbook,SPY,42,dial50_nohyst,1.0
pit|subbook|SPY|42|dial40_h35,2136,800,0.37453183520599254,12,-16445.59595604716,-0.27409326593411937,649.1151181604394,-1370.4663296705974,1092.1148484630644,0.5,-0.28341502120193346,2.897331541995017,2.9248965944883065,37.92560831460675,37.66691354675881,13.089840691304625,12.878032549163818,38.28643046039136,-8.323155999999932,-9.74766219739518,-4.886210666666667,-4.886210666666667,2.513965577807907,2.5923075642599023,75.71563752962803,71.74897504809452,-0.1987439150980208,1169.3238274842436,-2.606919558276594,-49270.77965142762,4,-72213.23573821018,9,6,6,0.24710995921619194,pit,subbook,SPY,42,dial40_h35,1.0
pit|subbook|SPY|42|vix25_h20,2136,586,0.2743445692883895,15,-104318.74612459067,-2.3735778412876147,581.0293632882232,-6954.583074972709,-5426.188017011151,0.06666666666666667,-2.7424431624613628,2.897331541995017,2.8475578520034164,37.92560831460675,36.28463927444464,13.089840691304625,12.742371238890323,37.27407864199831,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.193092599661014,3.383261449173571,3.2146729082847734,105.92270303332134,99.75659322148528,34.36483573168516,-86805.28808787582,-1.490512720996981,-28170.690426842946,14,-92719.82088206794,9,1,0,0.1448350160692,pit,subbook,SPY,42,vix25_h20,1.0
pit|subbook|SPY|42|vixpct80_h60,2136,684,0.3202247191011236,16,-68461.22579093438,-1.334526818536733,943.2005713826159,-4278.826611933398,-1564.5208391660851,0.1875,-2.655988191207303,2.897331541995017,2.8848937599188664,37.92560831460675,36.84869015609766,13.089840691304625,12.772979950961513,37.76279972867677,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,3.330210827902775,3.298688694081751,93.72476788948866,88.19816217015617,22.475074231624603,-65295.03262833812,-1.9237079463512368,-36358.08018603837,13,-54787.36875150501,8,3,2,0.14271255587191145,pit,subbook,SPY,42,vixpct80_h60,1.0
pit|subbook|SPY|42|spydd5_h3,2136,796,0.37265917602996257,14,-107604.16413811059,-1.8024148096835941,556.2344372363693,-7686.011724150755,-7383.168155589367,0.07142857142857142,-5.572037162078555,2.897331541995017,2.837503528844921,37.92560831460675,36.2329585416477,13.089840691304625,12.769308715678413,37.14246915359472,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.886210666666667,3.438032629346791,3.305900783277209,86.47331188830843,81.27455643073377,21.03931016754359,-69912.63224342345,-1.6911630932967887,-31962.98246330931,13,-99451.86999836746,9,3,1,0.14026533953080916,pit,subbook,SPY,42,spydd5_h3,1.0
pit|subbook|SPY|42|always,2136,2136,1.0,1,-277041.64755960315,-1.7293486114831658,31.826982401673927,-277041.64755960315,-277041.64755960315,0.0,,2.897331541995017,2.709423705894474,37.92560831460675,33.567649813669156,13.089840691304625,12.389221272642303,35.46592467540287,-8.323155999999932,-11.544182472541609,-4.886210666666667,-4.193092599661014,2.897331541995017,2.709423705894474,82.45824564439485,78.04475815514925,15.46267345547676,-212267.18810808435,,,1,-277041.64755960315,9,3,2,0.215941598281316,pit,subbook,SPY,42,always,1.0
pit|subbook|SPY|63|dial50_h45,2136,544,0.2546816479400749,13,65075.981029082744,1.5949995350265378,705.6728480880541,5005.844694544827,4730.370436890843,0.8461538461538461,2.2425678947602394,2.897331541995017,3.016067798009157,37.92560831460675,38.94927543191816,13.089840691304625,12.913925694119923,39.479846990113806,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,1.8495013599225614,2.3459345532426648,73.96235204251319,69.10393264265696,-19.758342462591827,81040.59606888115,-2.6084541651277457,-49299.78372091439,4,-680.737133926843,9,8,7,0.2533334256252392,pit,subbook,SPY,63,dial50_h45,1.0
pit|subbook|SPY|63|dial65_h60,2136,318,0.14887640449438203,8,20881.63578591955,0.8755402845249288,410.7707233838392,2610.2044732399445,4227.494880204328,0.875,0.7872726696793142,2.897331541995017,2.9437708665042366,37.92560831460675,38.25408348427289,13.089840691304625,12.994925630777804,38.53349167424424,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.3055235148165854,2.643985114695306,75.83451405137365,71.3835435249457,-12.454433552920818,29992.141418544772,-1.9579037766658265,-37004.38137898412,2,-7489.6131106974935,7,6,6,0.2544460144740556,pit,subbook,SPY,63,dial65_h60,1.0
pit|subbook|SPY|63|dial50_nohyst,2136,489,0.22893258426966293,13,39477.31828109258,1.0764094964169761,705.6728480880541,3036.7167908532765,3503.85235178535,0.7692307692307693,1.3839497529924076,2.897331541995017,2.9763911176975784,37.92560831460675,38.546599838129545,13.089840691304625,12.950784461400932,38.96048556567541,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.4645934795481894,2.8801497922010033,71.98091943172315,67.52814601111574,-10.887200909201056,40990.94575881917,-2.314112645766143,-43736.729004980094,5,-4553.043585383364,9,6,6,0.2587033899430227,pit,subbook,SPY,63,dial50_nohyst,1.0
pit|subbook|SPY|63|dial40_h35,2136,800,0.37453183520599254,12,-19668.01090990945,-0.3278001818318243,641.3965413142333,-1639.0009091591216,586.5517118377272,0.5833333333333334,-0.4542929561323158,2.897331541995017,2.9235695220942857,37.92560831460675,37.61622387332727,13.089840691304625,12.866539888670431,38.269059294167796,-8.323155999999932,-9.470920416051998,-4.886210666666667,-4.886210666666667,2.513965577807907,2.5884123099269103,75.71563752962803,71.5275689178749,-0.1987439150980208,1179.905579407808,-2.2618878150747195,-42749.679704912196,4,-48677.27141758839,9,6,6,0.24934617148246688,pit,subbook,SPY,63,dial40_h35,1.0
pit|subbook|SPY|63|vix25_h20,2136,586,0.2743445692883895,15,-115689.27333085654,-2.632292908551913,698.1685591816741,-7712.6182220571045,-5855.667764906967,0.0,-2.767563215929902,2.897331541995017,2.8461078777402227,37.92560831460675,36.1057770487281,13.089840691304625,12.686018450360242,37.25509870988661,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.297493063450686,3.383261449173571,3.206633183832918,105.92270303332134,98.72593001206478,34.36483573168516,-86576.62995831812,-1.1241003756336105,-21245.49709947524,14,-107827.21941165192,9,4,0,0.14445349894508988,pit,subbook,SPY,63,vix25_h20,1.0
pit|subbook|SPY|63|vixpct80_h60,2136,684,0.3202247191011236,16,-73575.71868585561,-1.4342245357866592,1066.189616669636,-4598.482417865976,-3801.8315595162912,0.1875,-3.592635885634957,2.897331541995017,2.8859249736907935,37.92560831460675,36.768237458874175,13.089840691304625,12.74053823091994,37.77629815266998,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,3.330210827902775,3.3024542543079765,93.72476788948866,87.6183607434623,22.475074231624603,-71993.28282454725,-1.5900665231395419,-30052.25728733734,13,-57073.590282467114,8,3,2,0.1573526344030257,pit,subbook,SPY,63,vixpct80_h60,1.0
pit|subbook|SPY|63|spydd5_h3,2136,796,0.37265917602996257,14,-98876.31553406705,-1.6562196906878905,624.8470449966569,-7062.593966719075,-7525.129578224348,0.14285714285714285,-4.341900403555271,2.897331541995017,2.861221061096469,37.92560831460675,36.37025054216075,13.089840691304625,12.711443738717293,37.45292787235835,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.886210666666667,3.438032629346791,3.3750353021861716,86.47331188830843,80.29735130647418,21.03931016754359,-75426.27214786533,-1.4668289049752408,-27723.066304032054,13,-102385.92738244953,9,2,2,0.15132732573316543,pit,subbook,SPY,63,spydd5_h3,1.0
pit|subbook|SPY|63|always,2136,2136,1.0,1,-245696.22215970734,-1.5336842831442405,28.448720625179817,-245696.22215970734,-245696.22215970734,0.0,,2.897331541995017,2.764149911714122,37.92560831460675,34.06072392108326,13.089840691304625,12.322314277072373,36.18228199122161,-8.323155999999932,-11.28355490183528,-4.886210666666667,-4.297493063450686,2.897331541995017,2.764149911714122,82.45824564439485,77.62328369979559,15.46267345547676,-208228.96489515583,,,1,-245696.22215970734,9,3,1,0.21183347218519763,pit,subbook,SPY,63,always,1.0
pit|subbook|SPY|126|dial50_h45,2136,544,0.2546816479400749,13,63950.071656796215,1.5674037170783388,661.0067730323617,4919.236281292018,4922.935152097776,0.8461538461538461,1.7388281082432664,2.897331541995017,3.0235632984410317,37.92560831460675,38.931564497972076,13.089840691304625,12.876054064436302,39.57796189666865,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,1.8495013599225614,2.37791874187791,73.96235204251319,67.99022627433645,-19.758342462591827,83557.01239500903,-2.323959708591997,-43922.83849238874,4,-9243.162521431024,9,8,7,0.26119975927924405,pit,subbook,SPY,126,dial50_h45,1.0
pit|subbook|SPY|126|dial65_h60,2136,318,0.14887640449438203,8,24150.383619891072,1.0125947010436507,453.50222180187177,3018.7979524863836,6568.23670691693,0.875,0.8160052970314223,2.897331541995017,2.954826832071871,37.92560831460675,38.30550198952638,13.089840691304625,12.963704530416512,38.678212502213114,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.3055235148165854,2.7329369004930117,75.83451405137365,69.85624069581354,-12.454433552920818,33412.26435906228,-1.7416472065841497,-32917.13220444043,2,-15896.310659498398,7,6,6,0.28346150353439614,pit,subbook,SPY,126,dial65_h60,1.0
pit|subbook|SPY|126|dial50_nohyst,2136,489,0.22893258426966293,13,39755.23974471282,1.0839874504352507,661.0067730323617,3058.095364977909,1285.6705116031624,0.7692307692307693,1.1907821088432453,2.897331541995017,2.984515366049645,37.92560831460675,38.55097163643369,13.089840691304625,12.916995527974247,39.06683068234056,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.4645934795481894,2.9310974959338707,71.98091943172315,66.39542774072872,-10.887200909201056,42658.12004776634,-2.050483362022271,-38754.13554222093,5,-8327.016093457642,9,6,6,0.26922531453374005,pit,subbook,SPY,126,dial50_nohyst,1.0
pit|subbook|SPY|126|dial40_h35,2136,800,0.37453183520599254,12,-23744.37807256874,-0.3957396345428123,545.5768785468053,-1978.6981727140617,1302.2367121137386,0.6666666666666666,-0.5411716023533936,2.897331541995017,2.923856689672857,37.92560831460675,37.552101243802284,13.089840691304625,12.84334535835404,38.272818272023,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.513965577807907,2.589499743061151,75.71563752962803,71.08103988150408,-0.1987439150980208,1185.520992766606,-1.8929232493216959,-35776.24941218005,4,-58099.38131462707,9,6,6,0.2505328612030211,pit,subbook,SPY,126,dial40_h35,1.0
pit|subbook|SPY|126|vix25_h20,2136,586,0.2743445692883895,15,-97049.21191589457,-2.2081731949009007,675.0939729056771,-6469.947461059639,-6087.133110875138,0.0,-4.628825287678998,2.897331541995017,2.859532915254495,37.92560831460675,36.398991497952224,13.089840691304625,12.728998957759071,37.43083031222323,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.425512422417022,3.383261449173571,3.2493756565514365,105.92270303332134,99.4992789954073,34.36483573168516,-85032.83325089981,-1.0021126265210059,-18939.928641247014,14,-87756.8069985915,9,4,0,0.1418776671512923,pit,subbook,SPY,126,vix25_h20,1.0
pit|subbook|SPY|126|vixpct80_h60,2136,684,0.3202247191011236,16,-78499.6471934906,-1.5302075476313954,1044.9734528467588,-4906.2279495931625,-4102.221345813183,0.0625,-3.601193684673344,2.897331541995017,2.8812166041437086,37.92560831460675,36.69078240369791,13.089840691304625,12.734475551379909,37.71466634538285,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,3.330210827902775,3.289022149748682,93.72476788948866,87.51292390601957,22.475074231624603,-83865.05789715696,-1.2434805972030492,-23501.783287137627,13,-64424.90144830249,8,4,2,0.18330026464608448,pit,subbook,SPY,126,vixpct80_h60,1.0
pit|subbook|SPY|126|spydd5_h3,2136,796,0.37265917602996257,14,-84133.60963347749,-1.4092731931905778,629.6040782509583,-6009.543545248393,-6472.280046456049,0.14285714285714285,-3.293625356660294,2.897331541995017,2.874728686083364,37.92560831460675,36.602158275428444,13.089840691304625,12.732387043208787,37.6297405315547,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.886210666666667,3.438032629346791,3.4092288228231387,86.47331188830843,80.64185882977195,21.03931016754359,-74487.10877966553,-1.2872209474709386,-24328.47590720074,13,-92556.48173214971,9,3,1,0.14944308729887543,pit,subbook,SPY,126,spydd5_h3,1.0
pit|subbook|SPY|126|always,2136,2136,1.0,1,-212911.48683544277,-1.3290354983485817,41.77605938695829,-212911.48683544277,-212911.48683544277,0.0,,2.897331541995017,2.805929148482591,37.92560831460675,34.57643885876831,13.089840691304625,12.32263433218433,36.729165544725156,-8.323155999999932,-9.28074163643684,-4.886210666666667,-4.425512422417022,2.897331541995017,2.805929148482591,82.45824564439485,77.62529985749102,15.46267345547676,-200023.78947817185,,,1,-212911.48683544277,9,4,1,0.20348626266348913,pit,subbook,SPY,126,always,1.0
pit|subbook|QQQ|42|dial50_h45,2136,544,0.2546816479400749,13,26243.8928718349,0.6432326684273258,447.88453993027747,2018.760990141146,3377.2954553722147,0.6923076923076923,0.7531491370149632,2.897331541995017,2.9557792854883416,37.92560831460675,38.33843359573673,13.089840691304625,12.970668609785124,38.69067996570061,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,1.8495013599225614,2.080238389387469,73.96235204251319,70.66712809960795,-22.895274963229895,57825.63653377142,-2.523157324831204,-47687.673439309765,5,-22066.36571606652,9,7,7,0.15599652935831715,pit,subbook,QQQ,42,dial50_h45,1.0
pit|subbook|QQQ|42|dial65_h60,2136,318,0.14887640449438203,8,4194.577911880764,0.1758732877098854,178.6660803875074,524.3222389850962,4119.267176264408,0.75,0.14653456227750775,2.897331541995017,2.9188477058882922,37.92560831460675,37.991590439063295,13.089840691304625,13.01595501622834,38.207251472257724,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.3055235148165854,2.4546253899684793,75.83451405137365,72.36548517558099,-15.033582248724997,20839.057899642867,-2.045811889734865,-38665.84471598895,2,-17546.315462397768,7,5,5,0.14646294442952473,pit,subbook,QQQ,42,dial65_h60,1.0
pit|subbook|QQQ|42|dial50_nohyst,2136,489,0.22893258426966293,13,2258.710666272464,0.061587202897681007,447.88453993027747,173.74697432865153,2650.4860320683574,0.6923076923076923,0.07548265330052462,2.897331541995017,2.9215082916330353,37.92560831460675,37.96113859475036,13.089840691304625,12.993678198164972,38.24207811580197,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,2.4645934795481894,2.5892466313248446,71.98091943172315,68.89315566238808,-11.43822114681825,26257.80897768854,-2.2447261880532956,-42425.32495420729,5,-21840.278876625598,9,6,6,0.15773585125070466,pit,subbook,QQQ,42,dial50_nohyst,1.0
pit|subbook|QQQ|42|dial40_h35,2136,800,0.37453183520599254,12,-45629.11826071512,-0.7604853043452523,353.5086424834705,-3802.4265217262605,658.1926430611356,0.5,-0.86248943151885,2.897331541995017,2.8716381697078814,37.92560831460675,37.207846903764036,13.089840691304625,12.957010843587238,37.58928616454576,-8.323155999999932,-10.205619917094433,-4.886210666666667,-4.886210666666667,2.513965577807907,2.4348180306115554,75.71563752962803,73.2186858581737,0.3317511567729525,-1211.3429596270923,-2.2883991771941012,-43250.74444896851,5,-72708.57317419187,9,6,6,0.1533571270684588,pit,subbook,QQQ,42,dial40_h35,1.0
pit|subbook|QQQ|42|vix25_h20,2136,586,0.2743445692883895,15,-88056.38036583063,-2.0035581425672495,381.35471625060256,-5870.425357722041,-4273.607861111273,0.0,-2.9575773636234852,2.897331541995017,2.857968457013735,37.92560831460675,36.540451769526264,13.089840691304625,12.785463632340802,37.41035180308348,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.700049303883568,3.383261449173571,3.2483688871601704,105.92270303332134,100.53005357880897,46.61134569905698,-74451.43557158746,-1.607726292675274,-30386.026931562683,14,-79421.91340622224,9,3,0,0.09158473563388916,pit,subbook,QQQ,42,vix25_h20,1.0
pit|subbook|QQQ|42|vixpct80_h60,2136,684,0.3202247191011236,16,-71548.95614968112,-1.3947164941458303,577.0707442788017,-4471.809759355068,-1312.6416507164913,0.125,-3.1432468564986222,2.897331541995017,2.8823958525948696,37.92560831460675,36.800119116746586,13.089840691304625,12.767198191607642,37.730102519744015,-8.323155999999932,-7.8876973333333655,-4.886210666666667,-4.886210666666667,3.330210827902775,3.2916390066011334,93.72476788948866,88.0967804577028,34.87052349373698,-73754.55499354975,-1.8696172797766606,-35335.76658777888,13,-59136.996444096134,8,4,1,0.10389952339728122,pit,subbook,QQQ,42,vixpct80_h60,1.0
pit|subbook|QQQ|42|spydd5_h3,2136,796,0.37265917602996257,14,-122224.89489622913,-2.04731817246615,382.40693833052103,-8730.34963544494,-6617.901156244474,0.0,-6.28837797023323,2.897331541995017,2.8158454986519015,37.92560831460675,36.00296951848628,13.089840691304625,12.78584692793794,36.85896898868062,-8.323155999999932,-8.323155999999932,-4.886210666666667,-4.886210666666667,3.438032629346791,3.246719571205064,86.47331188830843,81.55859894841203,31.324346037581563,-78443.94642780705,-1.5197086489072835,-28722.49346434766,13,-109695.3891070145,9,2,1,0.10570697165677684,pit,subbook,QQQ,42,spydd5_h3,1.0
