month_pnl,year_pnl
8698.760316235686,150480.9612360171
8699.44654360839,150506.269079583
8700.089059829701,150517.36240267762
8706.31003073285,150549.5502639499
8711.61215441572,150585.41223054274
8715.627815246575,150603.56995322029
8716.069185529472,150610.31907098636
8719.338225705289,150669.06407194486
8719.365437626853,150669.82273849408
8722.635151028659,150696.71028551046
8728.622288227065,150702.79618590223
8729.265202811792,150707.01287019253
8732.555702592645,150719.43729099206
8732.661767891503,150739.50742658548
8732.730221169339,150758.4660717078
8740.361200332642,150764.45790751494
8743.215189661312,150788.59973728645
8747.34154168202,150842.88508508878
8748.141301189133,150854.89791005856
8748.948492629179,150857.34634460715
8750.756669998169,150905.21537830142
8753.789231266299,150924.7424710137
8757.819832512308,150966.84218277247
8761.691470248355,150979.43016084595
8776.822191596037,151005.42779728357
8792.215406128362,151047.5835574014
8792.972445964797,151054.88333361485
8793.92783566884,151055.93237520964
8796.826046126229,151058.55788613218
8803.10661508358,151082.08372982912
8806.57237546786,151088.7698164412
8817.642824343282,151093.54683142048
8820.948914459763,151145.34393048298
8821.614809036259,151168.4114518166
8822.87961748668,151198.88185470446
8825.683138711109,151275.87350156487
8825.901231220781,151308.82422856765
8827.66120750563,151358.00476186615
8828.808588947568,151393.14009036336
8835.45025888512,151431.5483791146
8835.624187435438,151482.60552595346
8837.340509414673,151488.4292814561
8838.130825587677,151499.5645345449
8841.079232556485,151557.37231203492
8842.27228648322,151614.61940942486
8846.266954949919,151684.8716824566
8864.857046263558,151698.93252315692
8872.709012167757,151716.39915452676
8887.134188141143,151723.90573607176
8890.513503193846,151728.7339260237
8896.457084792011,151734.38288004047
8897.15741789341,151749.58099123416
8898.877130644663,151766.52452531867
8914.2004405771,151772.5936437846
8915.727516889598,151778.26528162614
8924.48063659667,151794.13563031808
8925.318917683191,151797.15930805888
8928.066540939444,151799.2735741819
8942.535453251403,151800.35120902743
8947.000000000002,151807.59522567492
8949.124116710253,151821.21220619342
8949.434442622305,151821.82601014213
8950.724983555914,151830.12528526783
8953.215818200846,151857.60736535274
8953.215818200846,151859.24758063038
8954.759550639552,151877.54992803512
8962.96093014308,151907.4941205978
8976.003670283724,151917.67642176157
8978.598630632678,151938.69046083512
8982.894296816434,151949.77593989024
8986.852716718397,152034.94622288432
8990.90118125506,152061.6272518294
8991.70789766312,152126.18332740237
8992.352291652132,152153.5617836032
8997.539980036872,152227.22348606598
8999.060495138168,152255.4789377281
9001.86950605256,152289.36719996596
9012.05355743,152334.52289351393
9021.3611884798,152351.22609797565
9024.225567068355,152366.97157478315
9029.962534138145,152414.22047562257
9038.41757415019,152422.45000563347
9038.58788010053,152437.1579361643
9045.055892160963,152461.61332540863
9047.613779885412,152461.71604236547
9052.456491504377,152463.85493951192
9061.517282247542,152492.34608047362
9063.884862559175,152526.4634990011
9076.28283555167,152531.88666197238
9086.191316877092,152534.42831056463
9087.78096883638,152566.65266167265
9095.559366532734,152571.4626498903
9101.799170596249,152602.85109621292
9114.0,152626.13289759838
9114.0,152639.9729859318
9115.91703687394,152671.8822999171
9119.70540516718,152676.91116682123
9121.982906120198,152711.85258873872
9128.027903659025,152721.8899020126
9131.637111885244,152732.149660928
9135.929679172403,152758.3707319498
9138.406259468606,152787.41606248275
9146.76002296378,152789.23510031187
9151.798607400477,152798.40023129323
9159.734615360043,152816.0410032273
9165.25636110985,152820.07243788248
9169.2651598113,152822.8409972361
9170.130583558775,152831.8571927548
9182.75027724674,152854.2907014914
9184.902839660646,152857.58829867846
9185.391109160033,152864.5291431972
9195.115347300249,152870.8527731896
9199.499712126573,152893.36330105586
9201.12126561577,152906.4318819046
9201.816338845665,152956.10921035483
9207.799360649939,152972.94427706517
9208.193889175136,152985.96960789815
9214.938493967034,153038.50797918858
9219.41737329962,153048.32426034554
9224.846790892745,153098.76920677087
9230.608008044104,153099.3383681774
9240.175048385361,153105.17656339917
9249.754382542207,153107.99270673314
9253.491473402242,153111.49773347375
9260.868385314941,153125.14009735404
9265.332486101563,153131.7438525728
9268.30284837311,153152.40208230697
9274.566847154068,153186.79155002325
9283.250121525358,153222.69485560484
9286.477193185277,153228.14030656638
9290.448247705179,153238.2690968003
9292.067208971323,153275.80329557828
9293.555539642068,153279.88747157372
9296.209461382452,153283.08236309467
9297.861863357693,153320.43615929584
9301.98391267228,153321.83830235683
9307.97029246606,153389.0608757224
9323.6153698819,153406.0763050147
9330.887098550798,153407.20419624867
9330.976596355438,153426.8181150981
9336.737009048462,153436.8473502398
9336.786123548241,153460.00541891367
9338.577848570634,153486.6681277752
9338.620291369294,153492.60680610797
9344.217817034045,153494.7960384062
9352.937782338671,153498.2317842585
9355.66184558194,153504.3849334206
9359.677831513533,153522.38613212967
9362.04403727395,153526.96333367494
9366.008542239666,153531.79200492587
9369.193990230555,153588.05818571357
9388.235251426708,153611.7738198212
9392.235485230167,153676.0607326882
9403.845461845398,153715.11093236724
9406.958465576168,153728.86398679868
9407.699651496734,153730.2920359714
9417.401147450753,153760.1738308498
9419.235511234818,153776.7858285564
9419.815490552362,153823.87520204263
9420.854006222304,153849.473707676
9420.854006222304,153850.40478745528
9421.856378827782,153866.88086014142
9423.18916009153,153870.22915153854
9430.34396961757,153892.11770302898
9440.095012732923,153893.7766778128
9458.830931527275,153939.50413293502
9459.441439185812,153946.65384401596
9459.441439185812,153958.91093919968
9462.000247614704,153977.76074016953
9464.959814105707,153995.98458114697
9472.105781214577,154005.04868636804
9476.443961092398,154025.69460082048
9485.47606774738,154026.5437878881
9492.927116632502,154071.84669651306
9494.45507533209,154085.18427655523
9499.832547528405,154115.0874966213
9504.028368200567,154115.7676091364
9519.776206680723,154148.27155915333
9519.809054170335,154166.94624211112
9520.429213932588,154168.47199439994
9535.199836594722,154275.40329376285
9536.443957601285,154280.6303395714
9537.816113046258,154294.35966137476
9540.244070598055,154294.5292796918
9541.82798637663,154302.41085663857
9550.23754293579,154319.47125474043
9559.346612317222,154348.73589677465
9561.562346220013,154349.84559920855
9562.167632750079,154362.05120371067
9564.915869849076,154363.90549840248
9574.139181205208,154420.82494653965
9574.592855215076,154445.71045662675
9590.216878976144,154459.2047652687
9592.82829284668,154525.93424051153
9600.847615718834,154569.9352343763
9603.259226799004,154574.7953186036
9607.424089550994,154583.01147961622
9623.963202067756,154602.05027668818
9625.085111447752,154605.54207330095
9626.821142571309,154643.0565497534
9631.957596778879,154678.997143592
9632.773565496722,154689.8908070923
9637.61828953879,154706.67724603417
9637.61828953879,154723.3370179534
9638.0,154730.76300950555
9641.692792636995,154731.53504736087
9643.966414076947,154738.39019986568
9650.695881979816,154741.23518093998
9650.695881979816,154781.18643414974
9653.074305193766,154783.00932090622
9667.298647369647,154790.80707028942
9670.235343558423,154794.87434514926
9676.429300819136,154811.87202414442
9676.86495937619,154819.1445453252
9681.099157060882,154859.53822399888
9688.52876039913,154878.65382925107
9689.59388693742,154910.89464121207
9702.91391059331,154914.51071795408
9710.999061243892,154930.21713323245
9713.44715891566,154936.8764867271
9717.403800095839,154945.08375060558
9739.391483306885,154957.0840490376
9743.613049200607,154981.20747458938
9748.834313239371,155003.62154952108
9750.336717741833,155003.72656026902
9760.753686956006,155004.47127563617
9764.820691449264,155014.89424724237
9773.662424496257,155018.7370155369
9778.33411448339,155063.38810678886
9780.979705401793,155105.25137039588
9799.599815743308,155130.41946684459
9808.696321828,155142.04869661163
9808.804037128171,155150.45512093816
9812.18115200314,155154.47261052465
9813.095608881546,155155.89791131005
9814.339405706989,155161.42256562194
9816.565799457698,155166.18955349922
9823.34182361194,155199.0136926004
9830.656082493912,155204.8791563767
9842.566230416302,155232.25698588573
9846.936129161291,155235.42087384628
9848.804278782425,155264.11492504386
9861.768904106964,155297.85082745552
9869.220310177127,155386.49142733653
9871.631230115901,155398.55734089442
9875.96100722039,155415.5236358302
9877.079430784623,155420.63749742508
9877.50152584484,155486.8037362779
9888.669591835544,155522.9185567241
9895.258869511737,155554.66058344496
9907.250803828214,155564.77140441956
9908.389678273874,155582.87146759033
9915.8410163607,155582.99581466394
9916.328761543555,155591.7577657189
9917.603863477676,155596.98374348035
9920.73978083473,155598.97455191604
9926.847336496581,155610.92991795694
9930.240169303786,155630.63151683123
9933.51730057171,155635.74711734906
9934.993326136053,155638.31031635823
9948.364473785688,155694.24554916786
9957.007297788357,155712.16255995215
9964.607413300393,155735.6449489679
9965.317885194494,155745.87910384795
9966.197892035769,155753.8399317434
9971.025411912378,155766.22866998398
9972.997921415725,155767.9211524044
9984.808599080363,155769.69851018704
10005.630997708864,155770.0005791186
10006.552144391215,155817.81541326223
10008.081183161057,155821.5127331019
10008.562133312218,155859.00804771698
10010.402337619253,155885.2542253563
10014.076524496075,155891.0669630936
10014.590227382507,155912.49520250724
10015.226645929457,155916.9089172226
10024.052882739485,155937.56896538404
10027.68325866972,155952.13431576334
10034.711759975973,155976.19118998735
10048.756518261775,156016.6676236731
10064.981381365233,156059.61517431063
10069.267227223942,156083.47404260302
10070.67818723405,156095.79040018164
10072.834899016787,156110.26426051362
10075.623541968213,156162.50582265007
10077.070152010248,156202.91757498472
10084.811431203576,156203.73606239053
10094.051329476511,156207.3680808544
10096.878784537324,156221.29061578
10097.309026377543,156260.9617808803
10098.444204194206,156277.41444213048
10101.771442004623,156288.00336020332
10106.93312995775,156303.07312794233
10108.828036206123,156319.95819449422
10113.066749879303,156325.36503744975
10117.162948335943,156335.84456849098
10117.706100021096,156368.5184372493
10124.09049899237,156385.3704368813
10131.486337917184,156447.76555708464
10131.67004738538,156558.6809659346
10132.27493364472,156566.77918848835
10136.261856572957,156662.8753794943
10137.343133585795,156679.76011434617
10142.151948128427,156691.55165382777
10142.40189479078,156724.78898017737
10142.971051130975,156735.34946414398
10145.292009064182,156764.66116823463
10146.784086516924,156764.9499977316
10146.784086516924,156798.67465543735
10155.739304457362,156836.85112646653
10155.920677866248,156863.66043320717
10173.225206307041,156872.90573000914
10180.312799981722,156877.71098949236
10188.648609638227,156888.05995892623
10189.439223425725,156907.200744033
10194.501754794817,156920.78453426703
10196.963746326343,157120.14282340667
10197.680636405925,157134.62966462533
10197.946339121881,157136.2185055443
10199.915997913899,157176.13686214166
10203.337999139498,157178.5284177066
10203.716012528985,157196.68436929153
10214.027478422444,157214.25744921825
10215.842154741302,157227.18399206235
10226.638159513475,157229.36223941183
10231.145284925191,157250.7624166352
10231.967933654785,157254.20580441604
10238.848693030217,157300.59001983918
10239.864972114565,157319.86952011933
10242.061020033725,157332.2147202237
10250.283817734018,157344.73122530332
10251.459849630031,157357.48923790458
10255.771738341844,157383.3640341077
10258.958966868264,157396.5162039654
10261.852340936688,157470.83549880979
10269.663217033669,157499.6615018333
10275.246964318412,157551.32144910935
10290.483053224416,157559.544691818
10301.502308028086,157563.4762462887
10306.823997531606,157567.11505263194
10319.241984571774,157582.43084658895
10322.46751221588,157594.4060131482
10325.21902573108,157605.92854740794
10326.987706695287,157630.79559806414
10327.840418032265,157648.74662755203
10332.204463413775,157654.82558957167
10338.687278202611,157678.85271464914
10338.988773277797,157697.71790768427
10341.363568953124,157702.5434869699
10354.177854435762,157712.64007084715
10357.492715035165,157718.36887981213
10361.785818985505,157731.70369112486
10374.0,157772.20341706276
10380.610269580677,157775.78600273823
10386.377318586607,157789.3147271531
10386.46198660987,157794.60090771742
10388.029653242662,157813.74587786198
10388.845417635763,157838.40581044133
10391.53029462267,157845.17426041196
10392.265824181686,157892.21334741812
10392.56437059813,157902.0323726449
10399.044985192151,157963.42990234063
10399.044985192151,158002.16294143873
10404.459502254238,158037.05560473038
10407.877268876351,158065.4941308499
10410.174136042595,158078.60314295976
10419.931892667504,158137.36460958215
10431.640768562029,158204.34965639465
10434.49174671516,158249.04605313716
10439.434795379642,158317.0090757608
10447.667483466004,158321.9845981938
10451.34328416415,158338.59136354917
10452.912041664116,158341.26887564996
10458.947909797946,158345.7691724982
10461.226385882846,158373.71658730504
10464.17620195658,158375.5588249138
10476.841100386215,158381.92966313017
10477.563335725217,158417.15114263122
10477.568826317774,158514.9410151585
10479.990688323975,158526.03910894063
10480.0,158537.04207209172
10483.131604535236,158541.51355846442
10494.132544040647,158556.19294430528
10497.786796859307,158587.41408996916
10503.978880269202,158592.62749528882
10512.706366470884,158594.04903313096
10512.727656875331,158620.8953880582
10517.149119189813,158622.87359946972
10521.704613515307,158623.94193350413
10526.424619470308,158653.7589550018
10554.039657524689,158662.80863034725
10555.731057371417,158673.68826442098
10556.833397354394,158690.59873402116
10571.879933561582,158701.35162627697
10572.00036580221,158708.39925031157
10579.189424650993,158773.04147735654
10585.983694297955,158779.07902731214
10588.953134945448,158800.88745287491
10592.78992012569,158822.4641490493
10601.595735379624,158862.62507355202
10602.614391701536,158870.63151654176
10602.650522504533,158895.60544332437
10608.177499566782,158901.14444191116
10612.369451114122,158922.9672768201
10615.302898134501,158925.13890407758
10620.224907466343,158943.08408285887
10621.625390904297,158997.97510032993
10622.21469283105,159042.46573897763
10624.46035483904,159063.7281983325
10646.660573942325,159096.24192674662
10654.41639586856,159100.36262365745
10654.47622070999,159113.83609975237
10672.145665815893,159125.48224120477
10676.246455192573,159165.6084797724
10678.682351197489,159179.46515992712
10691.20926352909,159190.54562873498
10702.90612743582,159201.1090651069
10706.52990613665,159243.7344898327
10716.669581685754,159252.43255424494
10718.011677571703,159277.49020656518
10737.658278601528,159314.4259532775
10743.999999999996,159328.10268996446
10748.250440546402,159342.6030035359
10752.878207342957,159355.21016533035
10767.10094121523,159365.68936371792
10785.806075862503,159366.99925621925
10788.811597142896,159371.8105078425
10789.30319724765,159374.43737438734
10801.581479208837,159390.7839735065
10807.856030566341,159406.55782659576
10813.89461108617,159439.59340802248
10817.578675133827,159487.52333085026
10827.400093981174,159497.72649596416
10828.107069219843,159532.2924737249
10833.447822843278,159549.64953512815
10834.84554059161,159577.98915386212
10849.985321044931,159591.1156976222
10856.043709482496,159598.04195025994
10858.50530028342,159639.75209529913
10860.392863069259,159644.3296041999
10861.538720267157,159649.76277193002
10862.712848527086,159660.57358602126
10863.024596997664,159671.13309495797
10864.383638773654,159696.83974846773
10875.573397789685,159744.94929036067
10875.833847999576,159766.04106530125
10887.564588649024,159800.42842721092
10890.553224427385,159840.64546094614
10891.60518564498,159882.94984355988
10897.071283272322,159886.40620730605
10902.022087063146,159893.64481869768
10906.419778653553,159917.57677800322
10915.01130059786,159926.04731296634
10916.928830555506,159934.07862605367
10922.131747109552,159961.07058840158
10925.478432042255,159983.07980787748
10934.673450316692,160026.12867011334
10937.020236730581,160039.36003804207
10937.378443956362,160057.6591597116
10938.340260539739,160060.91354598323
10944.260735682074,160063.36864246643
10954.73674249646,160065.76053564888
10961.11267522402,160078.90827040994
10964.847621917754,160082.63746259894
10968.507946286902,160083.30056364203
10977.145045825426,160092.38138994147
10981.600118534901,160101.09523216326
10984.544565200806,160141.01302794053
10988.172412054864,160164.84588411887
10997.541274121832,160191.02332764017
11000.755856548025,160192.90100419516
11001.068372198511,160201.3723017062
11001.428858484553,160208.30008906973
11002.74985194202,160235.74288235386
11010.328323670792,160257.0471019234
11014.351604734156,160284.5145031384
11019.791031462799,160299.27435660365
11020.40570064953,160321.6653241429
11021.19076888899,160347.69170767913
11026.122014386288,160373.2721254826
11032.432482446915,160393.68804577406
11035.041885410035,160416.1685038294
11035.776328665874,160417.69110578304
11042.666829109217,160431.9343368666
11046.986149549488,160464.4030788797
11056.952275208056,160487.80911583558
11066.715509959624,160494.95975275556
11075.890833837628,160498.29387538772
11077.759704657965,160515.0444490058
11086.115563937608,160553.73380141595
11087.474782024092,160570.92230047495
11088.66599948066,160571.244112117
11088.807083913249,160592.69827578735
11096.932084730686,160599.4768850719
11099.996124608168,160602.48884763042
11100.072166953767,160606.70507772474
11100.247546706902,160612.37891014986
11111.49596704755,160615.52857393882
11132.992420315772,160641.6547248705
11136.054189307306,160682.7431589194
11138.569140570513,160692.52869563448
11139.387419598443,160714.96677153447
11142.100291763041,160717.3493725572
11143.027500663457,160721.27139231138
11143.581239734362,160739.5858815569
11160.16242599488,160739.94336387096
11162.26948104588,160748.97725387974
11168.79355021885,160749.35701910086
11172.759677290924,160774.71538474725
11177.520294887712,160799.0102028677
11179.9619422725,160831.83814084536
11183.90990965708,160840.38819905685
11186.402739184265,160873.87509848387
11193.751746416096,160882.21452432883
11199.62948218413,160905.07671868804
11209.323093107767,160916.6316417795
11216.75885789735,160926.85849111417
11219.988928760762,160938.9413995572
11221.466984953215,160942.2878720761
11223.219927685554,160945.21899868763
11231.134725025708,160968.0716266631
11233.889770848427,160973.75630051756
11240.648854528183,161015.74732559067
11241.818411111835,161020.82147644242
11244.567553145505,161038.32049751288
11247.024136679509,161049.31324856618
11250.06212929315,161065.83293159516
11250.867385864263,161083.86922713692
11256.864684104949,161099.20816637797
11264.24176720211,161134.9508203779
11269.972409929585,161146.15036443312
11276.208710908864,161161.19784334733
11279.898160866334,161184.73034273728
11281.255458899908,161224.27108493872
11283.358374970307,161229.83525607406
11291.700237478533,161241.4422115258
11293.097515855508,161257.49692990942
11293.097515855508,161258.64268384656
11294.410686765395,161263.88619124034
11295.302116802754,161296.99133898536
11297.597549506605,161297.07380788669
11305.69711082325,161331.25147812697
11311.348486840798,161349.1220226459
11316.750532695216,161357.30359647947
11317.640504019613,161382.254303251
11326.951652901507,161401.49942808488
11331.79017714092,161403.43606018167
11331.797910417827,161411.28983129794
11334.520539437008,161424.6945991516
11335.15009444102,161425.00495018292
11335.446632896135,161455.88449016627
11340.752456375532,161458.65119859998
11341.487851279093,161480.03038328042
11342.577711888716,161499.04234060217
11350.79374840428,161540.58468602377
11351.896732705005,161541.55924575657
11356.447283881054,161563.6117449659
11363.428140018666,161570.77583244882
11367.320122071667,161584.17702269545
11376.777417063717,161610.80654684134
11380.700078947219,161617.87243049487
11386.780188764835,161629.10259631707
11388.163159847265,161656.94405187873
11394.74472808838,161661.31459745337
11398.775219934329,161662.39002173283
11401.657638072968,161677.88058321818
11401.657638072968,161679.9945146356
11409.920352697372,161716.3881634645
11411.27642020158,161736.38547783234
11433.13307178021,161772.91872956068
11436.196621724535,161794.13268344753
11439.278058954653,161795.7079180309
11453.722312348234,161799.298613395
11453.948573384965,161811.58446032665
11456.922380992384,161828.4587661454
11475.390148299075,161850.27769060637
11476.84571649345,161864.19030707222
11482.909955569676,161882.98240017908
11482.991177967622,161943.48567625455
11486.30355000496,161953.76740539077
11490.8215227127,161956.61510774062
11509.528769322791,161960.96185381064
11509.997660415507,161974.60396652558
11512.02809773173,162002.83468615156
11518.288334199375,162021.99901182318
11520.946861709888,162037.1506321941
11539.22920298576,162053.46335813837
11543.793481537272,162082.93984849128
11549.866625411147,162105.00286964013
11558.945108243395,162105.56627746994
11558.945108243395,162115.55766195053
11561.815475463867,162151.87145531178
11574.179944174644,162156.00788218618
11584.994886330156,162192.95763003817
11595.582409484048,162197.06291878218
11596.411339283,162213.45772584845
11596.725557787075,162222.0438073958
11597.470708063673,162261.43059131078
11625.776592765527,162275.84735849925
11625.839162622175,162303.3046066676
11626.549217053804,162364.528100729
11629.711523669132,162373.27918764524
11630.239101256659,162382.2197366358
11638.765915717388,162394.75684267282
11639.54374854905,162399.82507572847
11644.349500315557,162400.50212134636
11653.88946424212,162419.3315788422
11654.025906017834,162430.7875734397
11655.929263796128,162463.44726036285
11657.667451586032,162492.88245764805
11657.876300266797,162510.45462812693
11660.65549795968,162520.5053165811
11661.721680198387,162568.25034228395
11666.356977871475,162591.53753907332
11666.356977871475,162604.15981457918
11669.25275860513,162630.93850951522
11673.381820951183,162649.28516890324
11677.426644870204,162652.49041899614
11679.0644223009,162658.40162599087
11685.137707744312,162672.2151039073
11686.952230027728,162771.32165622717
11687.338612386166,162781.46418891632
11691.609521193182,162807.43536348006
11702.000000000002,162813.26478838077
11710.236701011636,162817.41504618098
11728.236896378701,162828.17663024153
11737.469736610128,162840.02172252102
11737.76381213324,162897.40412418332
11742.252741285723,162906.3308633396
11749.893195390749,162928.03122794628
11758.271979059482,162972.53947326104
11765.604078701555,162972.71699013034
11769.660836781766,162979.59905956464
11776.248639277166,162980.04644410955
11779.772827557188,162980.547433172
11786.909882409233,163012.28286283358
11788.143421173098,163018.06266037058
11789.506836124829,163031.82738803964
11791.219139916557,163083.27343654638
11792.844944477118,163102.4064703157
11792.860620021835,163116.22213842193
11794.433112859726,163145.99050123355
11797.646007026917,163162.38720190525
11801.651322926782,163186.06076056612
11812.803382890572,163220.59321747496
11821.702896237379,163247.64709382394
11836.60811543466,163249.30115029638
11837.342801042963,163252.75325863704
11838.578441091937,163267.57005110808
11841.562941449021,163321.09213680885
11846.36397392409,163330.1669030359
11847.841185808209,163381.93433770962
11861.743882724215,163439.50783867502
11880.522775292406,163470.87032919266
11897.099982942835,163535.4483210699
11902.013256447633,163552.47133588794
11902.013256447633,163567.66376442573
11908.449131284433,163586.2396574361
11908.747706413269,163594.5607495308
11912.402526446753,163624.5182762997
11919.145226870278,163643.43721951763
11940.433502384592,163670.35516052603
11942.95125627517,163673.83213361673
11950.46926961626,163693.13016239228
11951.963064466217,163712.0862084627
11958.760585784912,163860.76692327426
11972.739130224507,163884.26675891876
11981.180355889514,163890.1158076696
11991.756800992152,163914.06809181825
11997.5655593872,163938.7699614593
12000.724011659635,163954.31738882393
12001.111552544993,164000.65995304933
12005.336791719732,164007.7156690019
12006.003598179115,164037.16119851382
12006.003598179115,164041.36218331545
12008.83668967654,164046.9048753124
12010.181241035463,164103.60948705676
12017.373724528716,164107.54069788964
12026.825740678012,164133.9646073921
12028.341215951094,164193.80252208025
12032.343517848432,164211.75622671
12049.160891124182,164237.20764219767
12057.152921591478,164238.96300067223
12058.867520945445,164247.21827549598
12063.551685571698,164266.85851216322
12068.424155609906,164270.69819440157
12070.17442451205,164284.37986654893
12070.186401230936,164295.48190363817
12076.120358467097,164330.3514002562
12087.24822316852,164331.66056260053
12095.524400370448,164334.53057621207
12098.660453796387,164352.0835356712
12104.8224996669,164396.70378858695
12112.287480524605,164420.89439375064
12117.101493937622,164442.74353121003
12118.84420909201,164508.3296999932
12120.660159860337,164519.40560112678
12121.959855658657,164521.96553094048
12123.812364578247,164542.87752680265
12124.20766094753,164548.8576907089
12144.373240402767,164549.38059912407
12159.794450555552,164578.0626148496
12161.31416266305,164579.32092578066
12179.816216877536,164600.54599979092
12182.788603748593,164610.78254120698
12182.85312332428,164615.31414796633
12198.227369921555,164650.99160244633
12201.974104404484,164720.55317087684
12211.080410412378,164771.295366679
12211.840279545102,164786.43062010835
12214.184992109016,164787.69508958716
12219.553577968061,164815.9130927496
12220.667111481964,164846.87328054223
12225.850323353465,164870.2140224917
12235.533572060733,164877.11804538133
12243.0,164935.6634236233
12250.678689684177,164960.65220153335
12253.175268854397,164983.9795423576
12253.54767686978,164995.493787757
12255.370689017445,165007.76470625406
12256.875958442715,165073.67944645876
12257.741984503606,165081.81698505365
12277.461617878518,165093.34664251123
12282.913869074404,165094.81499350083
12287.015786647777,165117.60727162025
12304.549140385227,165141.42040133482
12306.055980341778,165142.23682056158
12311.48415686403,165181.42416233677
12313.045250892657,165183.426136647
12313.108692015916,165198.07776386387
12320.01678378242,165226.51646365435
12326.876943366864,165292.18338436744
12333.496860606318,165325.05607937064
12338.000366006578,165340.85367372213
12340.620751500119,165440.19443392757
12352.684420142876,165490.64029421128
12357.044837202342,165517.4564109699
12357.492915221625,165547.3892920358
12373.961673940948,165569.79814144538
12374.681125555715,165580.49198091033
12381.580507414668,165593.06512760266
12381.717499596722,165646.1673644781
12382.986216545109,165693.53855880676
12385.376661436914,165754.88277625188
12392.111005978957,165770.80520996018
12400.405421427316,165788.11870213924
12403.082713723194,165798.97417541908
12404.032954522525,165803.5122730392
12406.335970503937,165816.4915420158
12412.727710757932,165872.72673631567
12417.756115777149,165901.1818157265
12418.160204989608,165929.99365634567
12420.223589335157,165945.70491385463
12422.999282564419,165953.27520830283
12435.264925105253,165959.6708727734
12441.922146115983,165961.85616183275
12449.95107139862,165985.08661684825
12451.311966248948,165988.4188927752
12455.9491833278,165996.45717896736
12458.76220318249,166004.75209951404
12469.295783315332,166035.15808487785
12473.909349986468,166064.0075114541
12482.363348977868,166086.52252580426
12486.656065532108,166116.65329968923
12492.781370929306,166130.64588638715
12494.873423065445,166171.022632599
12500.027785709945,166184.70109836548
12500.059621197834,166187.84256667746
12501.14511666978,166212.27484146177
12518.615045649622,166218.76062045782
12522.578851836099,166219.0941433566
12529.067562750377,166251.08073627955
12548.493637084968,166262.6373674528
12549.549510138359,166266.00542921678
12555.735379934327,166292.51043309495
12565.469090461746,166293.7450553095
12579.569309864763,166313.57155886706
12580.802551405784,166315.8932779176
12582.553477559773,166325.46442344354
12583.137916564909,166326.02870058152
12605.12711831501,166341.54038843093
12605.985279083243,166344.96617540292
12609.368382590168,166368.54304476298
12616.616263185208,166429.94187935762
12626.182753392637,166473.9154111998
12631.691841057353,166503.80880325165
12633.17772977691,166518.92918401107
12636.121083225535,166541.8951526879
12643.788555596528,166580.3726247209
12651.031394754147,166616.49317070408
12671.098434686639,166677.53141135833
12673.462845121074,166680.14436813767
12673.722785677248,166680.99895257613
12677.119749886639,166681.1044364317
12680.024116516117,166682.7652945859
12680.41455626487,166696.53294902184
12681.662052256732,166712.05575224335
12691.545866983284,166717.22345219346
12692.24278306961,166753.42863595486
12694.246272053033,166760.39650634365
12694.38198947906,166781.59300478865
12697.043273312705,166782.71879872252
12700.616857307292,166800.45473793568
12700.810365472513,166803.25151795143
12702.867119422996,166806.02215848654
12704.375199283868,166834.51558195695
12718.239369392397,166848.23492561065
12724.557735255778,166882.5432535581
12726.536464146233,166895.51749163022
12728.630434853694,166916.19946471287
12740.916399393742,166935.4147497586
12743.388738904669,166943.58110463628
12750.05104715483,166962.87412096767
12751.222129310876,166970.2797915169
12752.851162399551,167027.4277302367
12756.818523951923,167058.42313032487
12767.570142882227,167082.21259699552
12770.5,167113.57500767705
12778.961732540822,167190.38200942113
12779.002428735987,167199.21563879072
12779.219211953014,167210.59730672845
12780.790586301253,167216.12769947737
12781.618408731096,167222.16617040974
12786.447568007874,167234.8070485421
12788.002354485641,167237.735048277
12793.677259581427,167319.70894914021
12795.62015206474,167322.1818560362
12800.573714665003,167337.48625588417
12801.453274522497,167351.21380644187
12806.888319015503,167420.69816983596
12809.114970752162,167447.6922699043
12822.526881558546,167465.96655971662
12833.461780241527,167521.25841547764
12833.55907976629,167540.6846162591
12834.39239239692,167551.99545102456
12838.88189356671,167597.45032156367
12853.09166158951,167631.6232728958
12855.30936496588,167668.02793616903
12886.446037735255,167691.89984841004
12899.357153551919,167808.58483644895
12906.70148432257,167814.0579353316
12909.630067041937,167830.7462763616
12910.587716306967,167855.03206334787
12914.424050824955,167861.8111077632
12916.845761401302,167879.54232886853
12917.049952166446,167886.73782946385
12918.818362116808,167895.38939292094
12919.188574007561,167912.89657327108
12919.647850581574,167919.91284293795
12920.978532109933,167932.16586264543
12926.11735561915,167940.7151343908
12927.331271205634,167947.4929997581
12931.86120659962,167948.57380184095
12941.728006635372,167955.5952567203
12960.795480251367,167961.97138979612
12971.262036357612,167984.3569057329
12972.05539444517,167986.02428109298
12974.195425851005,168003.53143692017
12987.175897053314,168045.0616874866
12997.949581691162,168096.93530969956
13014.259076561262,168152.60365164286
13021.465260471616,168163.31022996578
13023.715751102989,168170.20987669055
13033.498411008306,168171.52669828277
13034.128366061625,168214.50863988057
13034.929208244552,168219.18119013315
13045.849950449807,168229.66692233089
13047.6322555542,168230.3061229161
13048.640920911505,168250.22464380955
13050.718502044678,168324.7994869438
13061.368678842275,168335.12356251478
13062.48521668569,168358.89203584206
13062.931239298408,168361.3716463191
13063.12054760116,168371.2774704013
13065.180397987368,168418.63257992268
13074.904810854367,168443.3619522708
