Date,Entry Date,Exit Date,Exit Type,Time Stop,Strategy,Ticker,Action,Entry Criteria,Price,Exit Price,Shares,PnL,ATR,stop_atr,tgt_atr,T+1 Open,Signal Close,Range %,Equity at Signal,Risk $,Risk bps,Size_Mult,Tranche,Entry Offset ATR,Pivot Rule Version,Pivot Nearest Type,Pivot Level,Pivot Date,Pivot Source Age Bars,Pivot High Source Age Bars,Pivot Low Source Age Bars,Pivot High Expired,Pivot Low Expired,Pivot Max Source Age Bars,Pivot Distance ATR,Pivot Matched Rule,R,Tier,censored
2011-03-15,2011-03-16,2011-03-30,Time,2011-03-30,Oversold Low Volume,WBS,BUY,Limit Order -0.25 ATR (Persistent),13.786021896771022,14.110810279846191,2489,808.0,0.4519550459725516,1.25,2.5,13.892389297485352,13.89901065826416,60.97566975817364,806641.0233076641,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,14.320362091064453,2010-05-12,212.0,212.0,72.0,False,False,252.0,-0.9322861566764823,default,0.5745777777777777,Overflow,False
2011-05-05,2011-05-06,2011-05-20,Time,2011-05-20,Oversold Low Volume,MLKN,BUY,Limit Order -0.25 ATR (Persistent),17.620944227491105,17.07903480529785,1955,-1059.0,0.5754195622035435,1.25,2.5,18.046316146850586,17.764799118041992,29.885074926045835,806502.2015156235,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,11.809146881103516,2010-08-31,171.0,262.0,171.0,True,False,252.0,10.350103868786755,default,-0.7530666666666667,Overflow,False
2011-05-24,2011-05-25,2011-05-27,Target,2011-06-09,Oversold Low Volume,MLKN,BUY,Limit Order -0.25 ATR (Persistent),16.2147376537323,17.7112934589386,2631,3937.0,0.5986223220825195,1.25,2.5,16.25745964050293,16.36439323425293,48.43753225466841,805949.4176336867,1968.7499999999995,37.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,Low,11.809146881103516,2010-08-31,184.0,275.0,184.0,True,False,252.0,7.609549769715199,default,1.9997460317460323,Overflow,False
2011-05-23,2011-05-24,2011-06-01,Target,2011-06-08,Oversold Low Volume,BC,BUY,Limit Order -0.25 ATR (Persistent),16.34245685168675,17.86761062485831,1844,2812.0,0.6100615092686245,1.25,2.5,16.543865203857422,16.494972229003906,17.910275711985246,805442.7685952357,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,9.887964248657227,2010-07-06,223.0,269.0,223.0,True,False,252.0,10.830068574999146,default,1.9996444444444443,Overflow,False
2011-06-13,2011-06-15,2011-06-28,Time,2011-06-28,Oversold Low Volume,AA,BUY,Limit Order -0.25 ATR (Persistent),32.21251916885376,33.61397933959961,1277,1790.0,0.8806209564208984,1.25,2.5,32.69041061401367,32.432674407958984,35.84894911800976,809466.9826807125,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,33.576290130615234,2011-03-16,61.0,46.0,61.0,False,False,252.0,-1.298646953967845,default,1.272888888888889,Overflow,False
2011-06-28,2011-07-01,2011-07-06,Target,2011-07-14,Oversold Low Volume,CEF,BUY,Limit Order -0.25 ATR (Persistent),19.899723087038314,21.049606016704015,3424,3937.0,0.4599531718662807,1.25,2.5,20.173954010009766,20.014711380004883,47.826521684789405,811256.6473187549,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,17.97442626953125,2011-01-27,105.0,43.0,105.0,False,False,252.0,4.435853985298295,default,1.9997460317460318,Liquid,False
2011-08-01,2011-08-02,2011-08-08,Stop,2011-08-16,Oversold Low Volume,WWW,BUY,Limit Order -0.25 ATR (Persistent),14.700393557548523,13.299895247650147,2937,-4113.0,0.3829312324523926,1.25,2.5,14.713223457336426,14.796126365661621,32.19175702261367,814921.8282324076,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,,,,,321.0,271.0,True,True,252.0,,default,-2.9248,Overflow,False
2012-01-03,2012-01-04,2012-01-12,Stop,2012-01-19,Oversold Low Volume,EQT,BUY,Limit Order -0.25 ATR (Persistent),26.479388305119105,24.830101758384707,1589,-2621.0,0.7078969138009208,1.25,2.5,26.592802047729492,26.656362533569336,16.216197218985965,809753.5902068615,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,23.4575252532959,2011-08-08,102.0,48.0,102.0,False,False,252.0,4.518789696508035,default,-1.8638222222222223,Overflow,False
2012-04-23,2012-04-24,2012-04-26,Target,2012-05-08,Oversold Low Volume,SNX,BUY,Limit Order -0.25 ATR (Persistent),15.90154927117484,16.758245127541677,3282,2812.0,0.3426783425467355,1.25,2.5,16.018056869506836,15.987218856811523,54.053990802607096,805870.5843966007,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,10.220542907714844,2011-08-19,169.0,287.0,169.0,True,False,252.0,16.828247464486914,default,1.9996444444444443,Overflow,False
2012-05-01,2012-05-02,2012-05-16,Time,2012-05-16,Oversold Low Volume,UBSI,BUY,Limit Order -0.25 ATR (Persistent),14.88010937826974,14.277545928955078,4020,-2422.0,0.3917405264718192,1.25,2.5,14.926783561706543,14.978044509887695,2.4690464721557794,808710.9004408632,1968.7499999999998,37.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,High,13.720773696899414,2011-07-01,209.0,209.0,175.0,False,False,252.0,3.209447907551955,default,-1.2302222222222223,Overflow,False
2012-07-19,2012-07-20,2012-08-03,Time,2012-08-03,Oversold Low Volume,MNST,BUY,Limit Order -0.25 ATR (Persistent),11.209970559392657,11.130000114440918,2959,-237.0,0.3801189831324986,1.25,2.5,11.301667213439941,11.305000305175781,11.78869825733399,806288.5953746183,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,5.742499828338623,2011-08-08,239.0,561.0,239.0,True,False,252.0,14.633577178907242,default,-0.16853333333333334,Overflow,False
2012-11-09,2012-11-12,2012-11-23,Target,2012-11-27,Oversold Low Volume,KO,BUY,Limit Order -0.25 ATR (Persistent),23.784204040254867,24.71945779664176,4210,3937.0,0.37410150255475727,1.25,2.5,23.87772560119629,23.877729415893555,51.06393477000506,806051.9628280061,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,26.507083892822266,2012-07-30,71.0,71.0,240.0,False,False,252.0,-7.028452061733839,default,1.9997460317460318,Liquid,False
2012-11-12,2012-11-13,2012-11-28,Time,2012-11-28,Oversold Low Volume,CSGS,BUY,Limit Order -0.25 ATR (Persistent),14.003749660083226,13.917457580566406,2353,-203.0,0.47799757548740934,1.25,2.5,14.069900512695312,14.123249053955078,44.94394027794375,805863.9838495085,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,13.2162504196167,2012-02-07,192.0,192.0,138.0,False,False,252.0,1.8974963072009758,default,-0.14435555555555554,Overflow,False
2012-11-13,2012-11-14,2012-11-29,Time,2012-11-29,Oversold Low Volume,CSGS,BUY,Limit Order -0.25 ATR (Persistent),13.97013691493443,14.138497352600098,3210,540.0,0.4905193873814174,1.25,2.5,14.100382804870605,14.092766761779785,70.17541548951041,806295.0513116632,1968.7499999999998,37.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,High,13.2162504196167,2012-02-07,193.0,193.0,139.0,False,False,252.0,1.7869147779097374,default,0.2742857142857143,Overflow,False
2013-02-14,2013-02-15,2013-02-21,Stop,2013-03-04,Oversold Low Volume,AEM,BUY,Limit Order -0.25 ATR (Persistent),34.259071350097656,30.83424136695862,1195,-4093.0,0.9407013484409877,1.25,2.5,34.259071350097656,34.6800537109375,3.8277270084766988,811325.9774704321,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,28.874391555786133,2012-07-23,141.0,55.0,141.0,False,False,252.0,6.17163158612775,default,-2.9105777777777777,Overflow,False
2013-02-25,2013-02-26,2013-03-06,Target,2013-03-12,Oversold Low Volume,STX,BUY,Limit Order -0.25 ATR (Persistent),17.24758584158761,18.6937130519322,1944,2811.0,0.5784508841378349,1.25,2.5,17.442955017089844,17.39219856262207,3.1054634982522185,808649.1982574804,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,19.63821029663086,2012-08-17,128.0,128.0,57.0,False,False,252.0,-3.8828045657781436,default,1.9989333333333332,Overflow,False
2013-06-21,2013-06-24,2013-07-09,Target,2013-07-09,Oversold Low Volume,WCC,BUY,Limit Order -0.25 ATR (Persistent),63.3406867980957,67.60131536211286,660,2812.0,1.704251425606864,1.25,2.5,63.3406867980957,64.23335266113281,45.24876896365241,811320.2839290415,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,64.30126953125,2013-04-15,48.0,69.0,48.0,False,False,252.0,-0.03985143805468908,default,1.9996444444444443,Overflow,False
2013-08-15,2013-08-19,2013-08-23,Target,2013-08-30,Oversold Low Volume,MSFT,BUY,Limit Order -0.25 ATR (Persistent),25.98537278175354,27.30748724937439,2978,3937.0,0.5288457870483398,1.25,2.5,26.11758041381836,26.117584228515625,70.89561806551765,814099.5907985483,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,25.06361961364746,2012-09-20,225.0,225.0,175.0,False,False,252.0,1.9929526540254447,default,1.9997460317460318,Liquid,False
2013-08-27,2013-08-28,2013-08-29,Target,2013-09-12,Oversold Low Volume,VZ,BUY,Limit Order -0.25 ATR (Persistent),24.259700264249528,25.170121022633143,4324,3937.0,0.36416830335344585,1.25,2.5,24.31444549560547,24.35074234008789,93.33343139994999,821735.3045965944,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,24.799442291259766,2013-06-05,58.0,83.0,58.0,False,False,252.0,-1.2321224748008517,default,1.9997460317460318,Liquid,False
2013-08-30,2013-09-03,2013-09-17,Time,2013-09-17,Oversold Low Volume,UGI,BUY,Limit Order -0.25 ATR (Persistent),16.890729563576834,16.870380401611328,3867,-79.0,0.2908643995012556,1.25,2.5,17.15385627746582,16.96344566345215,25.71434568160353,824080.0933886596,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,16.028722763061523,2013-06-21,49.0,439.0,49.0,True,False,252.0,3.2136036654653917,default,-0.05617777777777778,Overflow,False
2014-04-10,2014-04-11,2014-04-23,Target,2014-04-28,Oversold Low Volume,MNRO,BUY,Limit Order -0.25 ATR (Persistent),39.972111906324116,42.30209970474243,1207,2812.0,0.931995119367327,1.25,2.5,40.516910552978516,40.67110824584961,7.594928384474755,824001.403179339,1406.25,37.5,0.5,,0.75,olv_close_pivot_40_v2_20260901,High,36.884456634521484,2013-07-10,190.0,190.0,176.0,False,False,252.0,4.062952190027181,above_high_4_5,1.9996444444444443,Overflow,False
2014-04-25,2014-04-28,2014-05-12,Time,2014-05-12,Oversold Low Volume,PFS,BUY,Limit Order -0.25 ATR (Persistent),10.033770390919276,10.421185493469238,1821,705.0,0.2469946997506278,1.25,2.5,10.166571617126465,10.095519065856934,15.730267944073054,826653.0593743665,562.5,37.5,0.2,,0.25,olv_close_pivot_40_v2_20260901,Low,9.676396369934082,2014-02-07,53.0,84.0,53.0,False,False,252.0,1.6968894326315853,default,1.2533333333333334,Overflow,False
2015-01-05,2015-01-06,2015-01-08,Target,2015-01-21,Oversold Low Volume,PEP,BUY,Limit Order -0.25 ATR (Persistent),66.54619257790702,68.86037458692279,1701,3936.0,0.9256728036063058,1.25,2.5,67.02696228027344,66.7776107788086,0.7520249923509235,827358.54227611,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,64.2610092163086,2014-10-16,54.0,291.0,54.0,True,False,252.0,2.7186728968331297,default,1.9992380952380953,Liquid,False
2015-01-07,2015-01-12,2015-01-23,Time,2015-01-23,Oversold Low Volume,ET,BUY,Limit Order -0.25 ATR (Persistent),10.317635110446385,10.886137008666992,2323,1321.0,0.484170709337507,1.25,2.5,10.559613227844238,10.438677787780762,43.57140684513449,830188.0542189735,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,9.399348258972168,2014-10-13,59.0,82.0,59.0,False,False,252.0,2.1466179361215656,default,0.9393777777777778,Overflow,False
2015-01-28,2015-01-30,2015-02-04,Target,2015-02-12,Oversold Low Volume,BALL,BUY,Limit Order -0.25 ATR (Persistent),28.107738631112234,29.565848078046525,771,1124.0,0.5832437787737165,1.25,2.5,28.324861526489258,28.253549575805664,0.8471687301898151,833617.3494804075,562.5,37.5,0.2,,0.25,olv_close_pivot_40_v2_20260901,Low,27.494739532470703,2014-10-13,73.0,454.0,73.0,True,False,252.0,1.3010169520031172,default,1.9982222222222221,Overflow,False
2015-03-03,2015-03-04,2015-03-16,Stop,2015-03-18,Oversold Low Volume,ETR,BUY,Limit Order -0.25 ATR (Persistent),24.911609649658203,24.285577893447876,3339,-2090.0,0.47157628195626394,1.25,2.5,24.911609649658203,25.099498748779297,71.6983647351582,834678.2184816599,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,22.2226505279541,2014-08-06,143.0,43.0,143.0,False,False,252.0,6.1004938774507895,default,-1.0615873015873016,Liquid,False
2015-03-04,2015-03-06,2015-03-19,Time,2015-03-19,Oversold Low Volume,ETR,BUY,Limit Order -0.25 ATR (Persistent),24.652454376220703,25.248512268066406,4650,2772.0,0.4741215024675642,1.25,2.5,24.892166137695312,24.78203010559082,38.58246908886921,834245.5523840189,2756.25,52.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,Low,22.2226505279541,2014-08-06,144.0,44.0,144.0,False,False,252.0,5.398151242490446,default,1.0057142857142858,Liquid,False
2015-07-23,2015-07-24,2015-07-28,Stop,2015-08-07,Oversold Low Volume,LPX,BUY,Limit Order -0.25 ATR (Persistent),13.099472522735596,12.516340749835969,1286,-750.0,0.34969520568847656,1.25,2.5,13.160574913024902,13.186896324157715,9.37478770091985,836476.3841825724,562.5,37.5,0.2,,0.25,olv_close_pivot_40_v2_20260901,Low,13.371145248413086,2015-04-30,58.0,104.0,58.0,False,False,252.0,-0.5268843302916424,default,-1.3333333333333333,Overflow,False
2016-05-04,2016-05-05,2016-05-12,Stop,2016-05-19,Oversold Low Volume,ANF,BUY,Limit Order -0.25 ATR (Persistent),21.501230239868164,19.87440507564545,1627,-2647.0,0.6911108834402901,1.25,2.5,21.501230239868164,21.840288162231445,39.62252655674069,835877.9849735498,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,19.53951644897461,2016-02-10,58.0,215.0,58.0,False,False,252.0,3.329092000119856,default,-1.882311111111111,Overflow,False
2016-08-16,2016-08-17,2016-08-31,Time,2016-08-31,Oversold Low Volume,NJR,BUY,Limit Order -0.25 ATR (Persistent),24.18636897632054,24.338043212890625,2435,369.0,0.4619978496006557,1.25,2.5,24.20058250427246,24.301868438720703,3.124884145311644,833550.303853631,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,24.662200927734375,2016-05-18,62.0,329.0,62.0,True,False,252.0,-0.7799440826946231,default,0.2624,Overflow,False
2016-08-16,2016-08-17,2016-08-31,Time,2016-08-31,Oversold Low Volume,CPB,BUY,Limit Order -0.25 ATR (Persistent),42.91862371989659,43.46015548706055,3301,1788.0,0.476994378226144,1.25,2.5,42.994937896728516,43.037872314453125,32.00019897527732,833550.303853631,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,42.62535858154297,2016-04-21,81.0,384.0,81.0,True,False,252.0,0.8648188568683354,default,0.9081904761904762,Liquid,False
2016-08-19,2016-08-22,2016-09-06,Target,2016-09-06,Oversold Low Volume,MCD,BUY,Limit Order -0.25 ATR (Persistent),90.77087947300502,93.04705483572823,1729,3936.0,0.9104701450892857,1.25,2.5,90.99058532714844,90.99849700927734,0.5555168663920331,837743.2985983065,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,103.36510467529297,2016-05-10,71.0,71.0,249.0,False,False,252.0,-13.582661367554108,default,1.9992380952380953,Liquid,False
2016-08-22,2016-08-23,2016-09-06,Target,2016-09-07,Oversold Low Volume,MCD,BUY,Limit Order -0.25 ATR (Persistent),91.10262829916817,93.30533395494733,2393,5271.0,0.881082262311663,1.25,2.5,91.71058654785156,91.3228988647461,71.29566801185672,839482.6033258608,2636.7607501652515,52.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,High,103.36510467529297,2016-05-10,72.0,72.0,250.0,False,False,252.0,-13.66751587865608,default,1.9990437128850826,Liquid,False
2016-08-29,2016-08-30,2016-09-14,Time,2016-09-14,Oversold Low Volume,NJR,BUY,Limit Order -0.25 ATR (Persistent),24.35600164958409,23.65796661376953,5010,-3497.0,0.44907842363630024,1.25,2.5,24.48997688293457,24.468271255493164,61.36345933768327,838418.4610467809,2812.5,37.5,1.0,,0.25,olv_close_pivot_40_v2_20260901,Low,24.662200927734375,2016-05-18,71.0,338.0,71.0,True,False,252.0,-0.43183921122487673,default,-1.2433777777777777,Overflow,False
2016-10-26,2016-10-27,2016-11-03,Target,2016-11-10,Oversold Low Volume,CHTR,BUY,Limit Order -0.25 ATR (Persistent),247.48071370806014,259.0735705239432,97,1125.0,4.637142726353237,1.25,2.5,249.0399932861328,248.63999938964844,16.15763917076324,842631.8243333442,562.5,37.5,0.2,,0.25,olv_close_pivot_40_v2_20260901,Low,159.52999877929688,2016-02-11,179.0,278.0,179.0,True,False,252.0,19.2165749188466,default,2.0,Overflow,False
2017-04-10,2017-04-11,2017-04-17,Stop,2017-04-26,Oversold Low Volume,WFC,BUY,Limit Order -0.25 ATR (Persistent),41.98878281457083,40.25267963600159,628,-1090.0,0.7162298474993024,1.25,2.5,42.28424072265625,42.52595520019531,23.656038423702334,842625.93492605,562.5,52.5,0.1429,,0.75,olv_close_pivot_40_v2_20260901,High,39.01750946044922,2016-08-31,152.0,152.0,129.0,False,False,252.0,4.89849138791931,above_high_4_5,-1.9377777777777778,Liquid,False
2017-05-30,2017-05-31,2017-06-08,Target,2017-06-14,Oversold Low Volume,BPOP,BUY,Limit Order -0.25 ATR (Persistent),28.900025844573975,30.560892581939697,1693,2812.0,0.6643466949462891,1.25,2.5,29.08938980102539,29.066112518310547,28.261020627428763,842072.0857027769,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,27.20442008972168,2016-11-02,142.0,72.0,142.0,False,False,252.0,2.8022904949340957,default,1.9996444444444443,Overflow,False
2017-05-30,2017-05-31,2017-06-08,Target,2017-06-14,Oversold Low Volume,PB,BUY,Limit Order -0.25 ATR (Persistent),48.28288739068167,51.18326916013445,969,2810.0,1.1601527077811105,1.25,2.5,48.54988479614258,48.57292556762695,66.12894822272365,842072.0857027769,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,59.18617630004883,2017-03-01,62.0,62.0,232.0,False,False,252.0,-9.14814977480043,default,1.9982222222222221,Overflow,False
2017-08-09,2017-08-10,2017-08-18,Stop,2017-08-24,Oversold Low Volume,HWC,BUY,Limit Order -0.25 ATR (Persistent),35.0461311340332,33.38964974632263,1675,-2775.0,0.6714662824358258,1.25,2.5,35.0461311340332,35.35975646972656,6.666407172420952,847034.1806169408,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,33.53815841674805,2017-04-13,81.0,42.0,81.0,False,False,252.0,2.7128660077620674,default,-1.9733333333333334,Overflow,False
2017-08-16,2017-08-17,2017-08-21,Stop,2017-08-31,Oversold Low Volume,WBS,BUY,Limit Order -0.25 ATR (Persistent),36.40226364135742,35.268110544586186,1948,-2209.0,0.8084820338657924,1.25,2.5,36.40226364135742,36.622413635253906,25.675969308073604,845450.4680575134,1968.7499999999998,37.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,Low,35.314334869384766,2017-04-13,86.0,46.0,86.0,False,False,252.0,1.6179441361417821,default,-1.1220317460317462,Overflow,False
2017-08-10,2017-08-11,2017-08-25,Time,2017-08-25,Oversold Low Volume,HWC,BUY,Limit Order -0.25 ATR (Persistent),33.97312995365688,34.85013961791992,2297,2014.0,0.6854678562709263,1.25,2.5,34.379703521728516,34.14449691772461,0.0,845523.943304624,1968.7499999999995,37.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,Low,33.53815841674805,2017-04-13,82.0,43.0,82.0,False,False,252.0,0.8845615376848707,default,1.0229841269841273,Overflow,False
2017-08-17,2017-08-18,2017-09-01,Time,2017-09-01,Oversold Low Volume,WBS,BUY,Limit Order -0.25 ATR (Persistent),35.020565032958984,35.76455307006836,2637,1962.0,0.8532074519566127,1.25,2.5,35.020565032958984,35.32423782348633,2.824690348643439,842104.8145388366,2812.5,37.5,1.0,,0.25,olv_close_pivot_40_v2_20260901,Low,35.314334869384766,2017-04-13,87.0,47.0,87.0,False,False,252.0,0.01160673653148787,default,0.6976,Overflow,False
2017-08-18,2017-08-21,2017-09-05,Time,2017-09-05,Oversold Low Volume,WBS,BUY,Limit Order -0.25 ATR (Persistent),35.083610602787566,34.6409912109375,2582,-1143.0,0.8713833945138114,1.25,2.5,35.27869415283203,35.301456451416016,50.0,844202.5080431701,2812.5,37.5,1.0,,0.25,olv_close_pivot_40_v2_20260901,Low,35.314334869384766,2017-04-13,88.0,48.0,88.0,False,False,252.0,-0.014779278615856017,default,-0.4064,Overflow,False
2017-09-05,2017-09-07,2017-09-12,Target,2017-09-20,Oversold Low Volume,WBS,BUY,Limit Order -0.25 ATR (Persistent),34.46272189276559,36.24541507448469,3155,5624.0,0.7130772726876395,1.25,2.5,34.792816162109375,34.6409912109375,11.607311098549086,846096.6058973755,2812.5,37.5,1.0,,0.25,olv_close_pivot_40_v2_20260901,Low,35.314334869384766,2017-04-13,99.0,59.0,99.0,False,False,252.0,-0.9442786697006692,default,1.9996444444444443,Overflow,False
2017-09-06,2017-09-07,2017-09-12,Target,2017-09-21,Oversold Low Volume,WBS,BUY,Limit Order -0.25 ATR (Persistent),34.47830356870379,36.256928648267476,3162,5624.0,0.7114500318254743,1.25,2.5,34.663753509521484,34.656166076660156,25.35209274016617,846706.9222975628,2812.5,37.5,1.0,,0.25,olv_close_pivot_40_v2_20260901,Low,35.314334869384766,2017-04-13,100.0,60.0,100.0,False,False,252.0,-0.925108951131602,default,1.9996444444444443,Overflow,False
2017-10-13,2017-10-18,2017-10-30,Time,2017-10-30,Oversold Low Volume,CENX,BUY,Limit Order -0.25 ATR (Persistent),15.185178858893257,13.5,682,-1149.0,0.6592860903058734,1.25,2.5,15.510000228881836,15.350000381469727,11.53850386128002,858683.0531505346,562.5,37.5,0.2,,0.25,olv_close_pivot_40_v2_20260901,High,16.059999465942383,2017-02-07,173.0,173.0,49.0,False,False,252.0,-1.0769210740412478,default,-2.042666666666667,Overflow,False
2017-10-16,2017-10-17,2017-10-31,Stop,2017-10-31,Oversold Low Volume,CENX,BUY,Limit Order -0.25 ATR (Persistent),15.33928564616612,13.49595,979,-1805.0,0.642857415335519,1.25,2.5,15.9399995803833,15.5,19.672123458681646,858897.7611687694,787.5,37.5,0.28,,0.25,olv_close_pivot_40_v2_20260901,High,16.059999465942383,2017-02-07,174.0,174.0,50.0,False,False,252.0,-0.871109911130307,default,-2.292063492063492,Overflow,False
2018-02-27,2018-02-28,2018-03-02,Target,2018-03-14,Oversold Low Volume,LTBR,BUY,Limit Order -0.25 ATR (Persistent),16.34785750934056,19.669285467692784,846,2810.0,1.32857118334089,1.25,2.5,16.799999237060547,16.68000030517578,15.384605979540012,856222.6005211729,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,11.760000228881836,2017-12-04,57.0,186.0,57.0,False,False,252.0,3.7032265474265915,default,1.9982222222222221,Overflow,False
2018-03-01,2018-03-02,2018-03-08,Target,2018-03-16,Oversold Low Volume,EXTR,BUY,Limit Order -0.25 ATR (Persistent),11.0,12.344642639160156,2091,2812.0,0.5378570556640625,1.25,2.5,11.0,11.15999984741211,50.72458560061478,857288.5485745328,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,8.479999542236328,2017-08-10,139.0,67.0,139.0,False,False,252.0,4.982737098924792,default,1.9996444444444443,Overflow,False
2018-03-02,2018-03-05,2018-03-09,Target,2018-03-19,Oversold Low Volume,BDX,BUY,Limit Order -0.25 ATR (Persistent),146.50006348746163,154.0037010737828,524,3932.0,3.0014550345284596,1.25,2.5,146.81069946289062,147.25042724609375,57.480531704241734,863190.09327897,1968.75,52.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,138.13372802734375,2017-07-24,153.0,153.0,111.0,False,False,252.0,3.0374265527460316,default,1.9972063492063492,Liquid,False
2018-03-01,2018-03-02,2018-03-13,Target,2018-03-16,Oversold Low Volume,KBH,BUY,Limit Order -0.25 ATR (Persistent),24.799625396728516,27.041988236563547,2508,5624.0,0.8969451359340123,1.25,2.5,24.799625396728516,25.069482803344727,60.25657057729739,857288.5485745328,2812.5,37.5,1.0,,0.25,olv_close_pivot_40_v2_20260901,High,21.689342498779297,2017-07-10,162.0,162.0,111.0,False,False,252.0,3.768502853907114,default,1.9996444444444443,Overflow,False
2018-02-28,2018-03-01,2018-03-13,Target,2018-03-15,Oversold Low Volume,KBH,BUY,Limit Order -0.25 ATR (Persistent),24.724453721727645,27.095318726130895,1660,3936.0,0.9483460017613002,1.25,2.5,24.96154022216797,24.96154022216797,1.7391144013496944,855978.3371509315,1968.7499999999998,37.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,High,21.689342498779297,2017-07-10,161.0,161.0,110.0,False,False,252.0,3.450426023109114,default,1.9992380952380955,Overflow,False
2018-02-27,2018-02-28,2018-03-14,Time,2018-03-14,Oversold Low Volume,KBH,BUY,Limit Order -0.25 ATR (Persistent),25.06177282333374,26.022964477539062,1189,1143.0,0.9457759857177734,1.25,2.5,25.87005043029785,25.77110481262207,0.6711342538896898,856222.6005211729,1406.25,37.5,0.5,,0.75,olv_close_pivot_40_v2_20260901,High,21.689342498779297,2017-07-10,160.0,160.0,109.0,False,False,252.0,4.3157813007326675,above_high_4_5,0.8128,Overflow,False
2018-03-01,2018-03-02,2018-03-16,Time,2018-03-16,Oversold Low Volume,RL,BUY,Limit Order -0.25 ATR (Persistent),88.88876342773438,93.18293762207031,438,1881.0,2.568462371826172,1.25,2.5,88.88876342773438,89.74247741699219,39.47379251550695,857288.5485745328,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,Low,72.21453857421875,2017-11-07,77.0,204.0,77.0,False,False,252.0,6.824292633226745,default,1.3376,Overflow,False
2018-03-02,2018-03-05,2018-03-19,Time,2018-03-19,Oversold Low Volume,APTV,BUY,Limit Order -0.25 ATR (Persistent),86.6767349243164,86.53887939453125,494,-68.0,2.2765982491629466,1.25,2.5,86.6767349243164,87.24781036376953,74.56142735768904,863190.09327897,1406.25,37.5,0.5,,0.25,olv_close_pivot_40_v2_20260901,High,84.93151092529297,2017-09-25,109.0,109.0,75.0,False,False,252.0,1.0174388209813536,default,-0.048355555555555554,Overflow,False
2018-03-20,2018-03-22,2018-03-26,Stop,2018-04-05,Oversold Low Volume,APTV,BUY,Limit Order -0.25 ATR (Persistent),85.99258177621024,81.41407552795411,776,-3553.0,2.0276282174246654,1.25,2.5,86.62748718261719,86.4994888305664,28.688472530962212,877709.0017391784,1968.7499999999998,37.5,0.7,,0.25,olv_close_pivot_40_v2_20260901,High,84.93151092529297,2017-09-25,121.0,121.0,87.0,False,False,252.0,0.77330641376897,default,-1.804698412698413,Overflow,False
