today,today_grm1.875,study_C_grm1.875,ship_grm1.875,ship_grm1.5eq,ship_noclip,ship_noflow,ship_noflow_norelief,ship_ratioclip,ship_libfam,ship_noguard,Strategy,Ticker,SignalDate,Tier,Size_Mult,n_up
1.0,0.9999999999999999,2.085855184642139,1.4507143962449063,1.4507143962449063,1.4507143962449063,1.4507143962449063,1.4507143962449063,1.4507143962449063,1.4507143962449063,1.4507143962449063,Overbot Vol Spike,KMPR,2016-12-07,Overflow,0.1442,2
1.0,0.9999999999999999,1.0429275923210695,1.0155000773714342,1.0155000773714344,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,Overbot Vol Spike,SAIA,2016-12-07,Overflow,0.1442,2
1.0,0.9999999999999999,1.0429275923210695,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,Overbot Vol Spike,FLG,2016-12-07,Overflow,1.0,1
1.0,0.9999999999999999,1.0429275923210695,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,0.7616250580285758,Overbot Vol Spike,FLG,2016-12-07,Overflow,1.0,1
1.0,0.9999999999999999,1.0429275923210695,1.0155000773714342,1.0155000773714344,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,Overbot Vol Spike,EGBN,2016-12-07,Overflow,0.1442,2
1.0,0.9999999999999999,1.0429275923210695,1.0155000773714342,1.0155000773714344,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,Overbot Vol Spike,EGBN,2016-12-07,Overflow,0.1442,2
1.0,0.9999999999999999,1.0429275923210695,1.0155000773714342,1.0155000773714344,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,1.0155000773714342,Overbot Vol Spike,WT,2016-12-07,Overflow,0.1442,2
1.0,0.9999999999999999,2.085855184642139,1.4507143962449063,1.4507143962449063,1.4507143962449063,1.4507143962449063,1.4507143962449063,1.4507143962449063,1.4507143962449063,1.4507143962449063,Overbot Vol Spike,KMPR,2016-12-07,Overflow,0.1442,2
1.0,1.0000000000000002,1.762124,1.2215497716555899,1.2215497716555896,1.2215497716555899,1.2215497716555899,1.2215497716555899,1.2215497716555899,1.2215497716555899,1.2215497716555899,Overbot Vol Spike,KKR,2016-12-08,Overflow,0.1339,2
1.0,1.0000000000000002,0.881062,0.8550848401589128,0.8550848401589127,0.8550848401589128,0.8550848401589128,0.8550848401589128,0.8550848401589128,0.8550848401589128,0.8550848401589128,Overbot Vol Spike,OII,2016-12-08,Overflow,0.1339,2
